rank,album,artist,R1,R2,R3,R4,R5,R6,R7,RT
57,ASTROWORLD,Travis Scott,301,48,301,301,301,18,30,185.7142857
58,The Life Of Pablo,Kanye West,33,301,34,34,301,301,301,186.4285714
59,High Tension ep,Bella Shmurda,59,25,301,301,23,301,301,187.2857143
60,Culture III (Deluxe),Migos,25,301,301,301,20,301,70,188.4285714
61,Please Excuse Me for Being Antisocial,Roddy Ricch,40,26,301,301,301,55,301,189.2857143
62,SoulFly,Rod Wave,63,32,301,301,28,301,301,189.5714286
63,"Laughter, Tears & Goosebumps",Fireboy Dml,37,14,301,301,301,301,81,190.8571429
64,A Better Time,DaVido,56,301,301,301,51,27,301,191.1428571
65,KHALED KHALED,DJ Khaled,20,301,301,301,40,74,301,191.1428571
66,Strings And Bling,Nasty C,301,301,301,301,16,50,71,191.5714286
67,Soyoyo,Musiliu Haruna Ishola,99,301,20,20,301,301,301,191.8571429
68,Man Of Galilee,Judikay,50,301,301,301,301,53,38,192.1428571
69,Hood Boy Dreams,Jeriq,301,301,31,31,301,301,84,192.8571429
70,Justice (Triple Chucks Deluxe),Justin Bieber,301,34,65,65,301,301,301,195.4285714
71,CITIZEN OF THE WORLD,King Perryy,301,301,64,64,301,46,301,196.8571429
72,Hopeless Romantic,Tomi Thomas,301,38,301,301,47,301,96,197.8571429
73,Cultural Praise,KCee,89,43,301,301,301,301,52,198.2857143
74,SoundMan Vol. 1,Starboy,301,301,52,52,82,301,301,198.5714286
75,My Turn (Deluxe),Lil Baby,21,301,86,86,301,301,301,199.5714286
76,Birds In The Trap Sing McKnight,Travis Scott,301,41,77,77,301,301,301,199.8571429
77,Anthems & Glory (Live),Todd Dulaney,87,52,301,301,63,301,301,200.8571429
78,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,94,301,301,301,33,301,76,201
79,Legend - The Best Of Bob Marley And The Wailers,Bob Marley & The Wailers,301,301,73,73,73,301,301,203.2857143
80,Glory Sound Prep,Jon Bellion,301,301,99,99,301,35,301,205.2857143
81,CALL ME IF YOU GET LOST,"Tyler, The Creator",301,301,301,301,301,7,2,216.2857143
82,Destined 2 Win,Lil Tjay,301,21,301,301,301,25,301,221.5714286
83,SOUR,Olivia Rodrigo,27,301,301,301,301,301,25,222.4285714
84,THE ANGEL YOU DON'T KNOW,amaarae,301,301,27,27,301,301,301,222.7142857
85,The Golden Boy,KiDi,301,301,301,301,301,44,10,222.7142857
86,Just Cause Y'all Waited 2 (Deluxe),Lil Durk,301,301,29,29,301,301,301,223.2857143
87,TAKE TIME,Giveon,301,301,30,30,301,301,301,223.5714286
88,I'll Say It For You,Dax,301,301,33,33,301,301,301,224.4285714
89,17,XXXTentacion,47,22,301,301,301,301,301,224.8571429
90,Best Of,Lucky Dube,301,46,301,301,25,301,301,225.1428571
91,Before the Chaos-EP,Erigga,55,17,301,301,301,301,301,225.2857143
92,Eyan Mayweather,Olamide,44,301,301,301,301,29,301,225.4285714
93,A True Champion,Rexxie,301,301,301,301,301,68,7,225.7142857
94,Red Flu,Young M.A,301,301,38,38,301,301,301,225.8571429
95,Evolution,Joyner Lucas,301,301,301,301,301,38,40,226.1428571
96,Bad Commando,Rema,42,301,301,301,301,36,301,226.1428571
97,Moments in Between,Ruth B.,301,301,41,41,301,301,301,226.7142857
98,OK ORCHESTRA,AJR,301,301,42,42,301,301,301,227
99,True 2 Myself,Lil Tjay,41,301,301,301,44,301,301,227.1428571
100,Gratitude,Timaya,301,301,43,43,301,301,301,227.2857143
101,Roots,NSG,72,301,301,301,301,301,14,227.2857143
102,BLAME IT ON BABY,DaBaby,301,301,45,45,301,301,301,227.8571429
103,Dark Lane Demo Tapes,Drake,54,301,301,301,301,301,36,227.8571429
104,1975,Billy Raffoul,301,301,46,46,301,301,301,228.1428571
105,Born Sinner (Deluxe Version),J. Cole,35,301,301,301,58,301,301,228.2857143
106,Haitian Boy Kodak,Kodak Black,53,301,301,301,41,301,301,228.4285714
107,CKay The First,CKay,301,60,301,301,301,301,35,228.5714286
108,Ayra Starr,Ayra Starr,301,76,301,301,301,19,301,228.5714286
109,"Moments of Worship With Pastor Chris, Vol. 3",Pastor Chris,301,301,48,48,301,301,301,228.7142857
110,Mirage,Mannywellz,301,301,301,301,301,87,11,229
111,Culture,Migos,301,301,49,49,301,301,301,229
112,Gold,Adekunle Gold,301,301,301,301,301,57,44,229.4285714
113,Indigo (Extended),Chris Brown,301,301,51,51,301,301,301,229.5714286
114,Love or the Word (EP),Jaywillz,301,301,301,301,11,301,94,230
115,Rum & Boogie,Peruzzi,301,81,301,301,301,26,301,230.2857143
116,Free Spirit,Khalid,301,301,301,301,34,301,74,230.4285714
117,Shockwave,Marshmello,301,301,57,57,301,301,301,231.2857143
118,Scorpion,Drake,301,301,301,301,30,84,301,231.2857143
119,Beautiful Thugger Girls,Young Thug,301,301,58,58,301,301,301,231.5714286
120,Y.A.G.I (Young and Getting It),Lil Kesh,301,301,301,301,301,22,97,232
121,The Prince I Became (Deluxe Version),Ric Hassani,301,301,62,62,301,301,301,232.7142857
122,American Teen,Khalid,301,301,301,301,68,58,301,233
123,Wins & Losses (Deluxe Edition),Meek Mill,301,301,66,66,301,301,301,233.8571429
124,Flu Game,AJ Tracey,301,301,67,67,301,301,301,234.1428571
125,ROOTS,The Cavemen.,301,301,301,301,46,301,89,234.2857143
126,Rendezvous,M.I Abaga,301,301,68,68,301,301,301,234.4285714
127,Yaadman Kingsize,Yung L,301,301,70,70,301,301,301,235
128,The Palmwine Express,Show Dem Camp,76,65,301,301,301,301,301,235.1428571
129,Carpe Diem,Olamide,301,301,72,72,301,301,301,235.5714286
130,Coast To Coast,Westlife,301,301,75,75,301,301,301,236.4285714
131,The Greatest Showman (Original Motion Picture Soundtrack),Various Artists,301,301,301,301,94,56,301,236.4285714
132,Shoot For The Stars Aim For The Moon (Deluxe),Pop Smoke,81,72,301,301,301,301,301,236.8571429
133,State of Emergency,Lil Tjay,85,68,301,301,301,301,301,236.8571429
134,Take Care (Deluxe),Drake,64,92,301,301,301,301,301,237.2857143
135,\u00f7 (Deluxe),Ed Sheeran,301,301,78,78,301,301,301,237.2857143
136,JESUS IS KING,Kanye West,95,61,301,301,301,301,301,237.2857143
137,PSYCHODRAMA,Dave,301,301,80,80,301,301,301,237.8571429
138,nothings ever good enough,Iann Dior,301,301,82,82,301,301,301,238.4285714
139,Memories...Do Not Open,The Chainsmokers,301,301,84,84,301,301,301,239
140,Illuminate,Shawn Mendes,301,301,85,85,301,301,301,239.2857143
141,While The World Was Burning,SAINt JHN,301,80,301,301,301,301,93,239.7142857
142,Greatest Moments Of,Lucky Dube,301,301,87,87,301,301,301,239.8571429
143,Kommunity Service,YG,301,301,88,88,301,301,301,240.1428571
144,Greatest Hits,Westlife,301,301,301,301,98,82,301,240.7142857
145,NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,301,301,91,91,301,301,301,241
146,Ella & Louis Christmas,Ella Fitzgerald,301,301,92,92,301,301,301,241.2857143
147,Taste of Love,TWICE,301,301,93,93,301,301,301,241.5714286
148,AZEB - EP,Mereba,301,301,94,94,301,301,301,241.8571429
149,Prayer (Live),1spirit & Theophilus Sunday,301,301,95,95,301,301,301,242.1428571
150,Back the Way We Came: Vol. 1 (2011 - 2021),Noel Gallagher's High Flying Birds,301,301,96,96,301,301,301,242.4285714
151,ASMR Sleep (The Make Up Special),ASMR HANNA,301,301,97,97,301,301,301,242.7142857
152,Feed tha Streets,Roddy Ricch,301,301,98,98,301,301,301,243
153,Safe Haven,Ruth B.,301,301,100,100,301,301,301,243.5714286
154,Planet Her,Doja Cat,301,301,301,301,301,301,1,258.1428571
155,Sin City The Mixtape,Ski Mask the Slump God,301,301,301,301,301,301,3,258.4285714
156,YS Collection Vol. 1,Logic,301,301,301,301,301,301,4,258.5714286
157,My Struggle,Unfoonk,11,301,301,301,301,301,301,259.5714286
158,Space and Time,Justine Skye,301,301,301,301,301,301,13,259.8571429
159,Black Panther The Album Music From And Inspired By,Kendrick Lamar,301,301,301,301,15,301,301,260.1428571
160,Mixed Emotions - EP,Abra Cadabra,301,301,301,301,17,301,301,260.4285714
161,The Erigma II,Erigga,301,301,301,301,18,301,301,260.5714286
162,9 0 2 1 0 1 THE MIXTAPE,$heenGanG KUBZY,19,301,301,301,301,301,301,260.7142857
163,The Azure Album,Lardo,301,301,301,301,301,301,20,260.8571429
164,"YP & Azanti, Vol. 1",PsychoYP,22,301,301,301,301,301,301,261.1428571
165,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,301,301,301,301,301,23,301,261.2857143
166,25,Adele,301,301,301,301,26,301,301,261.7142857
167,Tungsten,Healy,301,301,301,301,301,301,27,261.8571429
168,The Product III: stateofEMERGEncy,August Alsina,301,301,301,301,301,28,301,262
169,Perception,NF,301,301,301,301,29,301,301,262.1428571
170,A Good Time,DaVido,301,301,301,301,301,30,301,262.2857143
171,The Last Rocket,Takeoff,301,301,301,301,31,301,301,262.4285714
172,F.F.O.E.,Big Sean,301,301,301,301,301,301,31,262.4285714
173,Feed Tha Streets II,Roddy Ricch,301,301,301,301,32,301,301,262.5714286
174,Pacifico,Surfaces,301,301,301,301,301,301,34,262.8571429
175,Energy (Afropop Gospel Vol 1),Greatman Takit,36,301,301,301,301,301,301,263.1428571
176,Ghetto Lenny's Love Songs,SAINt JHN,301,301,301,301,36,301,301,263.1428571
177,F*CK LOVE (SAVAGE),The Kid Laroi,38,301,301,301,301,301,301,263.4285714
178,ADHD,Joyner Lucas,301,301,301,301,38,301,301,263.4285714
179,LOGAN,Emtee,301,39,301,301,301,301,301,263.5714286
180,Get Layd,Omah lay,301,301,301,301,39,301,301,263.5714286
181,Make E No Cause Fight 2,Ajebutter22,39,301,301,301,301,301,301,263.5714286
182,Alagbe,Qdot,301,301,301,301,301,40,301,263.7142857
183,Worship Songs: Christian Church Songs & Gospel Music,Various Artists,301,301,301,301,301,41,301,263.8571429
184,When The Lights Go Off,Layzee Ella,301,301,301,301,301,301,42,264
185,Street Sermons,Morray ,301,301,301,301,42,301,301,264
186,The PlayMaker,Phyno,301,42,301,301,301,301,301,264
187,SAVAGE MODE II,21 Savage,43,301,301,301,301,301,301,264.1428571
188,Purpose (Deluxe),Justin Bieber,301,301,301,301,301,301,43,264.1428571
189,Everywhere + Nowhere (Black Edition Deluxe),Guvna B,301,44,301,301,301,301,301,264.2857143
190,Studying Abroad: Extended Stay,Masego,301,45,301,301,301,301,301,264.4285714
191,Rolling Papers (Deluxe 10 Year Anniversary Edition),Wiz Khalifa,301,301,301,301,301,45,301,264.4285714
192,Dangerous Levels of Introspection,Jp Saxe,301,301,301,301,301,301,45,264.4285714
193,YBNL,Olamide,46,301,301,301,301,301,301,264.5714286
194,The Gospel of the Kingdom,Dunsin Oyekan,301,301,301,301,301,301,46,264.5714286
195,Championships,Meek Mill,301,301,301,301,301,47,301,264.7142857
196,Grateful,Solomon Lange,301,47,301,301,301,301,301,264.7142857
197,Far from Home,Acebergtm,301,301,301,301,301,301,47,264.7142857
198,Dum and Dummer 2,Young Dolph,301,301,301,301,301,48,301,264.8571429
199,Unorthodox Jukebox,Bruno Mars,301,301,301,301,48,301,301,264.8571429
200,Hyphenate - EP,Lariano,301,301,301,301,301,301,48,264.8571429
201,Chilombo (Deluxe),Jhen\u00e9 Aiko,301,301,301,301,49,301,301,265
202,Plastic Hearts,Miley Cyrus,301,301,301,301,301,49,301,265
203,Get Rich Or Die Tryin',50 Cent,301,49,301,301,301,301,301,265
204,Songs for the Drunk and Broken Hearted,Passenger,301,301,301,301,301,301,50,265.1428571
205,A Day Without Rain,Enya,301,301,301,301,50,301,301,265.1428571
206,Torilyna's Secret Book,Tori Keeche,51,301,301,301,301,301,301,265.2857143
207,Chemtrails Over The Country Club,Lana Del Rey,301,301,301,301,301,301,51,265.2857143
208,Happy Birthday Kodak,Kodak Black,301,301,301,301,52,301,301,265.4285714
209,Gang Signs & Prayer,Stormzy,301,54,301,301,301,301,301,265.7142857
210,The Journey,1spirit & Theophilus Sunday,301,301,301,301,301,301,54,265.7142857
211,KOD,J. Cole,301,301,301,301,301,301,55,265.8571429
212,Purpose,Justin Bieber,301,55,301,301,301,301,301,265.8571429
213,Collection One,SAINt JHN,301,301,301,301,301,301,56,266
214,Things I Wanted To Tell You,Kina,301,301,301,301,56,301,301,266
215,Love Playlist,Travis Greene,301,301,301,301,57,301,301,266.1428571
216,Drip or Drown 2,Gunna,301,57,301,301,301,301,301,266.1428571
217,Top,YoungBoy Never Broke Again,301,301,301,301,301,301,57,266.1428571
218,C.E.O,Dagrin,301,301,301,301,301,301,58,266.2857143
219,Meet The Woo 2 (Deluxe),Pop Smoke,58,301,301,301,301,301,301,266.2857143
220,Phyno: Greatest Hits,Phyno,301,301,301,301,301,59,301,266.4285714
221,I Decided.,Big Sean,301,301,301,301,301,60,301,266.5714286
222,...Shall We Begin...,Laycon,61,301,301,301,301,301,301,266.7142857
223,Below,Beartooth,301,301,301,301,301,301,61,266.7142857
224,Asa (Asha),A\u1e63a,62,301,301,301,301,301,301,266.8571429
225,Deadpan Love,Cautious Clay,301,301,301,301,301,301,62,266.8571429
226,2001,Dr. Dre,301,301,301,301,301,62,301,266.8571429
227,Shiesty Season - Spring Deluxe,Pooh Shiesty,301,301,301,301,301,301,63,267
228,Music To Be Murdered By,Eminem,301,63,301,301,301,301,301,267
229,Dreams Worth More Than Money,Meek Mill,301,301,301,301,301,63,301,267
230,Lucid,A\u1e63a,301,64,301,301,301,301,301,267.1428571
231,Beauty Behind The Madness,The Weeknd,301,301,301,301,301,301,64,267.1428571
232,Black Star Elephant,Nico & Vinz,301,301,301,301,301,64,301,267.1428571
233,Slime Language 2 (Deluxe),Young Stoner Life,301,301,301,301,64,301,301,267.1428571
234,Testimony (Deluxe),August Alsina,301,301,301,301,301,65,301,267.2857143
235,Life Love & Selfworth,Ewa,301,301,301,301,301,301,65,267.2857143
236,FWA,Lil Wayne,65,301,301,301,301,301,301,267.2857143
237,Dissimulation (Deluxe Edition),KSI,66,301,301,301,301,301,301,267.4285714
238,Heaven Or Hell,Don Toliver,301,66,301,301,301,301,301,267.4285714
239,Redemption,Lekan Salamii,301,301,301,301,301,301,66,267.4285714
240,Bipolar AF,Nnena,301,301,301,301,301,301,67,267.5714286
241,Starboy,The Weeknd,301,301,301,301,67,301,301,267.5714286
242,Andy,Raleigh Ritchie,301,67,301,301,301,301,301,267.5714286
243,Flower Boy,"Tyler, The Creator",301,301,301,301,301,301,68,267.7142857
244,SPOTLIGHT,Reekado Banks,69,301,301,301,301,301,301,267.8571429
245,poems of the past,Powfu,301,69,301,301,301,301,301,267.8571429
246,Resurrection,Hugo P,301,301,301,301,301,70,301,268
247,All My Demons Greeting Me as a Friend,AURORA,70,301,301,301,301,301,301,268
248,Best of Burna Boy,Burna Boy,301,301,301,301,70,301,301,268
249,Rapture EP,Koffee,301,301,301,301,71,301,301,268.1428571
250,\u00ccR\u00cc (The Album Live) (Live),Sola Allyson,301,71,301,301,301,301,301,268.1428571
251,Crescendo (EP),Pryme,301,301,301,301,301,71,301,268.1428571
252,Okwu Nwoke,Beepee D Rapgod,71,301,301,301,301,301,301,268.1428571
253,Mandy & The Jungle,Cruel Santino,301,301,301,301,301,72,301,268.2857143
254,Future & Juice WRLD Present... WRLD ON DRUGS,Future,301,301,301,301,301,301,72,268.2857143
255,drinking under the streetlights,Powfu,73,301,301,301,301,301,301,268.4285714
256,21,Adele,301,73,301,301,301,301,301,268.4285714
257,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,301,301,301,301,301,301,73,268.4285714
258,Beam Me Up Scotty,Nicki Minaj,301,301,301,301,301,73,301,268.4285714
259,TOO LATE TOO LIT (EP),KDDO,74,301,301,301,301,301,301,268.5714286
260,PARTYMOBILE,PARTYNEXTDOOR,75,301,301,301,301,301,301,268.7142857
261,Everything Remains Raw,Dat Nigga Raw,301,75,301,301,301,301,301,268.7142857
262,On the Run,Young Thug,301,301,301,301,75,301,301,268.7142857
263,Rema,Rema,301,301,301,301,301,301,75,268.7142857
264,SYRE,Jaden,301,301,301,301,301,76,301,268.8571429
265,ye,Kanye West,301,301,301,301,76,301,301,268.8571429
266,No.6 Collaborations Project,Ed Sheeran,301,301,301,301,301,301,77,269
267,i am > i was (Deluxe),21 Savage,301,301,301,301,301,77,301,269
268,IGOR,"Tyler, The Creator",301,301,301,301,77,301,301,269
269,Indigo,Chris Brown,301,301,301,301,301,301,78,269.1428571
270,Tu'ju Ka,Evangelist Ojo Ade,301,78,301,301,301,301,301,269.1428571
271,Boyfriend,CKay,301,301,301,301,78,301,301,269.1428571
272,ERYS (Deluxe),Jaden,301,301,301,301,301,301,79,269.2857143
273,The Glory,Olamide,79,301,301,301,301,301,301,269.2857143
274,Scary Hours 2,Drake,301,301,301,301,301,80,301,269.4285714
275,Bad Vibes Forever,XXXTentacion,301,301,301,301,81,301,301,269.5714286
276,Straight Outta Compton,N.W.A,82,301,301,301,301,301,301,269.7142857
277,HNDRXX,Future,301,82,301,301,301,301,301,269.7142857
278,Hot Pink,Doja Cat,301,301,301,301,301,301,82,269.7142857
279,Off the Yak,Young M.A,301,83,301,301,301,301,301,269.8571429
280,High Off Life,Future,301,301,301,301,83,301,301,269.8571429
281,Know You,LADIPOE,83,301,301,301,301,301,301,269.8571429
282,FWM,Tone Stith,84,301,301,301,301,301,301,270
283,Evolve,Imagine Dragons,301,85,301,301,301,301,301,270.1428571
284,CTV3: Cool Tape Vol. 3,Jaden,301,301,301,301,301,85,301,270.1428571
285,YAGI (Young and Getting It),Lil Kesh,301,86,301,301,301,301,301,270.2857143
286,Time & Chance (Deluxe),Odumodublvck,301,301,301,301,86,301,301,270.2857143
287,Bigger Love,John Legend,301,301,301,301,301,301,86,270.2857143
288,Baddest Guy Ever Liveth,Olamide,301,87,301,301,301,301,301,270.4285714
289,Pray 4 Love (Deluxe),Rod Wave,301,301,301,301,301,301,87,270.4285714
290,Love & Light,Joeboy,301,301,301,301,301,301,88,270.5714286
291,All Eyez On Me,2Pac,301,301,301,301,88,301,301,270.5714286
292,Lagos Nawa!,Olamide,301,89,301,301,301,301,301,270.7142857
293,Enjoy Your Life,Lady Donli,301,301,301,301,301,89,301,270.7142857
294,True Story,Timaya,301,301,301,301,89,301,301,270.7142857
295,A Star Is Born Soundtrack,Lady Gaga,301,90,301,301,301,301,301,270.8571429
296,Icarus Falls,ZAYN,301,301,301,301,301,301,90,270.8571429
297,The Separation,Jon Bellion,301,301,301,301,301,90,301,270.8571429
298,Brand New Tales from a Small Room,Beautiful Nubia,301,301,301,301,90,301,301,270.8571429
299,Worship and Bow Down,John Michael Talbot,301,301,301,301,91,301,301,271
300,Welcome to O'Block,King Von,301,301,301,301,301,301,91,271
301,The Best Of DMX,DMX,301,91,301,301,301,301,301,271
302,Particles In Space,Hannah Peel,301,301,301,301,301,91,301,271
303,The Highlights,The Weeknd,91,301,301,301,301,301,301,271
304,Ekwueme to the World Project,Prospa Ochimana,301,301,301,301,301,92,301,271.1428571
305,Good News,Megan Thee Stallion,301,301,301,301,301,301,92,271.1428571
306,I LOVE GIRLS WITH TROBUL,Sarz,301,301,301,301,92,301,301,271.1428571
307,Man On The Moon III: The Chosen,Kid Cudi,92,301,301,301,301,301,301,271.1428571
308,Naruto Vibes,Kato,301,301,301,301,93,301,301,271.2857143
309,Future,Jordan Feliz,301,301,301,301,301,93,301,271.2857143
310,Heavy Is The Head,Stormzy,93,301,301,301,301,301,301,271.2857143
311,Joyful Noise,Various Artists,301,93,301,301,301,301,301,271.2857143
312,Maverick City Vol.1,Maverick City Music,301,301,301,301,301,94,301,271.4285714
313,Made In The Pyrex,Digga D,301,94,301,301,301,301,301,271.4285714
314,Labalaba & Ore Niwon,King Dr. Saheed Osupa,301,301,301,301,301,95,301,271.5714286
315,"Revolutionary, Vol. 1",Immortal Technique,301,95,301,301,301,301,301,271.5714286
316,The College Dropout,Kanye West,301,301,301,301,95,301,301,271.5714286
317,Nasty,Kida Kudz,301,96,301,301,301,301,301,271.7142857
318,The Art Of Storytelling,Slick Rick,301,301,301,301,301,96,301,271.7142857
319,Billionaire,Teni,301,301,301,301,96,301,301,271.7142857
320,Ascension,TyFontaine,301,301,301,301,301,97,301,271.8571429
321,Amapiano Mix,Various Artists,301,97,301,301,301,301,301,271.8571429
322,Jordin Sparks,Jordin Sparks,301,301,301,301,97,301,301,271.8571429
323,The Country Side of Heaven,Eli-J,301,98,301,301,301,301,301,272
324,Quality Control: Control The Streets Volume 2,Quality Control,98,301,301,301,301,301,301,272
325,The One,Headie One,301,301,301,301,301,98,301,272
326,Views,Drake,301,301,301,301,301,301,98,272
327,Meet The Woo,Pop Smoke,301,301,301,301,301,99,301,272.1428571
328,The King & I,Faith Evans,301,301,301,301,99,301,301,272.1428571
329,Finding Fela,Fela Kuti,301,99,301,301,301,301,301,272.1428571
330,Hood Billionaire (Deluxe),Rick Ross,301,301,301,301,301,100,301,272.2857143
331,Nigerian Gospel Music,Morgan,301,100,301,301,301,301,301,272.2857143
332,The Lost Boy,Cordae,100,301,301,301,301,301,301,272.2857143
333,Ctrl,SZA,301,301,301,301,301,301,100,272.2857143
334,Passionfruit Summers,amaarae,301,301,301,301,100,301,301,272.2857143
