Position,album,artist
1,UY Scuti,Olamide
2,High Tension 2.0,Dangbana Republik & Bella Shmurda
3,Somewhere Between Beauty & Magic,Joeboy
4,WONDALAND,Teni
5,Made in Lagos,Wizkid
6,APOLLO,Fireboy DML
7,High Tension EP,Bella Shmurda
8,Carpe Diem,Olamide
9,A True Champion,Rexxie
10,Twice As Tall,Burna Boy
11,What Have We Done,Omah Lay
12,THE GOAT,Polo G
13,Rema Compilation,Rema
14,A Better Time,Davido
15,LIGHT (The EP),MohBad
16,Get Layd,Omah Lay
17,Please Excuse Me for Being Antisocial,Roddy Ricch
18,Chrome Eccentric Ep,Zinoleesky
19,"Laughter, Tears & Goosebumps",Fireboy DML
20,Man Of Galilee,Judikay
21,The Golden Boy,KiDi
22,Rum & Boogie,Peruzzi
23,Afro Pop Vol. 1,Adekunle Gold
24,Gratitude,Timaya
25,Simisola,Simi
26,High Off Life,Future
27,Sex Over Love,Blaqbonez
28,Goat Talk 3,Boosie Badazz
29,LV N ATTN,Lojay & Sarz
30,Life of Betrayal 2x,Yungeen Ace
31,Boo of the Booless,Chiké
32,Welcome to O'Block,King Von
33,Boyfriend,CKay
34,TOP PRIZE,ALKALINE
35,Love & Light,Joeboy
36,Top,YoungBoy Never Broke Again
37,I'll Say It For You,Dax
38,Shottaz 4Eva,MO3
39,Off The Yak,Young M.A
40,Razor,Cheque
41,Twelve A.M,Crayon
42,NEW ERA,Kiss Daniel
43,Superstar,Wizkid
44,Shiesty Season,Pooh Shiesty
45,A Good Time,Davido
46,For Broken Ears,Tems
47,Simisola (Deluxe),Simi
48,...Shall We Begin...,Laycon
49,Cultural Praise,Kcee & Okwesili Eze Group
50,Bad Commando,Rema
51,Hot Pink,Doja Cat
52,Soundgod Fest Vol.1,Runtown
53,King Of Love,Kizz Daniel
54,The Cross: My Gaze,Mercy Chinwo
55,Omo Charlie Champagne Vol1,Simi
56,Culture,Migos
57,Three,Patoranking
58,TattleTales,6ix9ine
59,SAVAGE MODE II,21 Savage & Metro Boomin
60,Lil Durk Presents: Loyal Bros,Only The Family
61,The Message,Minister GUC
62,Twice As Tall,Burna Boy
63,Haitian Boy Kodak,Kodak Black
64,Wild West,Central Cee
65,Billionaire,Teni
66,SATISFIED,Mercy Chinwo
67,Hakuna Matata,Dotman
68,Chulo Vibes,Timaya
69,Herstory in the Making,Young M.A
70,SoundGod Fest Reloaded,Runtown
71,Masta Groove,Masterkraft
72,Happy Birthday Kodak,Kodak Black
73,Deal with It,Phyno
74,OXYGENE,Oxlade
75,Good News,Megan Thee Stallion
76,Something Else,Mr Eazi
77,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune
78,7,Lil Nas X
79,Hoodie SZN,A Boogie Wit Da Hoodie
80,LOL (Lord of Lamba),Naira Marley
81,I Love Girls With Trobul,Sarz X WurlD
82,Slime Language 2 (Deluxe),"Young Stoner Life, Young Thug & Gunna"
83,Until Death Call My Name (Reloaded),YoungBoy Never Broke Again
84,Trap Symphony EP,Roddy Ricch
85,Levon James,King Von
86,Alagbe,Qdot
87,Realms,Wande Coal
88,S.C.A.M,G4 Boyz
89,What Have We Done,Omah Lay
90,TIME,Yaw Tog
91,PINK PLANET,Pink Sweat$
92,Know You,Ladipoe
93,Pluto x Baby Pluto,Future & Lil Uzi Vert
94,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert
95,So Much Fun,Young Thug
96,Rema Freestyle EP,Rema
97,L.O.V.E.,Luh Kel
98,The Palmwine Express,Show Dem Camp
99,The Beauty of Becoming,Rotimi
100,On God II,Big Yavo
101,PTSD,G Herbo
102,WUNNA,Gunna
103,Ice Daddy,Gucci Mane
104,Mixed Emotions,Luh Kel
105,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again
106,ZaZa Vibes,L.A.X
107,Taste EP,Nandy
108,Dum and Dummer 2,Young Dolph & Key Glock
109,T R A P S O U L (Deluxe),Bryson Tiller
110,Off The Record,Reekado Banks
111,Top Shotta,NLE Choppa
112,Viral Infection 1.0,Ayanfe Viral
113,Tropical Depression Riddim,"VARIOUS ARTISTE (KRANIUM, TEEJAY, SHATTA WALE, JAHMEIL & MORE)"
114,Too Late Too Lit,KDDO
115,The Prince I Became,Ric Hassani
116,Building Bridges,Smallgod
117,Jackboy,Jackboy
118,Blackstar,Kelvyn Boy
119,Afrodisíaco,Rauw Alejandro
120,Wildboy,Calboy
121,Clone Wars Vol. 5 - The Algorhythm,Show Dem Camp
122,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur
123,Trench Baby (Deluxe Edition),Lil Zay Osama
124,Nicotine,Trevor Daniel
125,Anloga Junction,Stonebwoy
126,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert
127,L.O.V.E. (Deluxe),Luh Kel
128,Roots,NSG
129,Dance with You,"Camidoh, Kwesi Arthur"
130,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
131,"Grandson, Vol. 1",King Von
132,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A  Beats
133,The Backend Child,NoCap
134,Yabasi,Basketmouth
135,Ecstasy,Lil Kesh
136,RoadToCDK,Zlatan
137,USEE4YOURSELF,IDK
138,RESTLESS II,Simi
139,Honorable,Hotkid
140,Seed,Gyakie
141,Only The Generals Part II,Kevin Gates
142,Amazing Grace,MEDIKAL
143,The Party Never Ends (Full Leaked Album),Juice Wrld
144,Homesick,Trevor Daniel
145,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More"
146,Wish Me Well 3,YFN Lucci
147,YOU,Ali Gatie
148,Loyalty Over Royalty (Deluxe),CJ
149,Empress,Yemi Alade
150,"This Is Not The Tape, Sorry For The Wait 2",Kwesi Arthur
151,Afro Streets,Rexxie
152,Trench Baby,Lil Zay Osama
153,The Mayor of Lagos,Mayorkun
154,The Prodigal,Mr. P
155,The Idea Of Her,Ali Gatie
156,Greatest Lord,SINACH
157,23 Is Back,JayDaYoungan
158,Ain't That The Truth,Drakeo The Ruler
159,CITIZEN OF THE WORLD,King Perryy
160,Drip Or Drown 2,Gunna
161,Slime Language 2,"Young Stoner Life, Young Thug & Gunna"
162,Big Grim Reaper,Big Scarr
163,Fuji The Sound,K1 De Ultimate
164,With Love 2,Phora
165,A Boy From Tandale,Diamond Platnumz
166,Built For Whatever,Tee Grizzley
167,Rattle Snake,Larry Gaaga
168,Legendary,Tyga
169,Trap Symphony EP,Burna Boy
170,RETURN OF OKOMFO ANOKYE,Jay Bahd
171,Aje (The Mixtape),Jaywon
172,!,Trippie Redd
