rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feel Good,Mohbad,1,1,1,1,1,1,1,1.0
2,Understand,Omah Lay,2,2,2,2,3,3,2,2.2
3,Feeling,LADIPOE,4,4,4,3,4,4,4,3.8
4,Rock,Olamide,5,5,5,4,5,5,5,4.8
5,Testimony,Buju,3,3,3,7,8,9,12,4.8
6,Naira Marley,Zinoleesky,6,6,6,5,6,6,9,5.8
7,Outside,Buju,7,7,7,6,7,7,8,6.8
8,Yaba Buluku [Remix],Dj Tarico & Burna Boy,9,9,8,8,9,10,11,8.6
9,Sinner,Adekunle Gold,8,8,9,9,10,8,7,8.8
10,40 BTC,Rexxie featuring Seyi Vibez,11,10,10,11,11,12,13,10.6
11,Out There,"Dangbana Republik, Bella Shmurda",12,12,11,13,13,14,14,12.2
12,Confident,Savage X Buju,14,14,12,15,12,13,15,13.4
13,COMING,Naira Marley,15,13,14,12,14,16,17,13.6
14,History,Cheque & Fireboy DML,13,15,13,14,15,15,16,14.0
15,CELEBRATE ME,Patoranking,16,16,15,16,16,17,19,15.8
16,Focus,Joeboy,17,18,18,17,17,19,22,17.4
17,Far Away,"Dangbana Republik, Bella Shmurda",18,17,17,18,18,18,21,17.6
18,Jailer,Olamide,19,19,19,20,20,20,24,19.4
19,Bling,Blaqbonez,20,20,20,19,19,21,26,19.6
20,INJURE ME,Teni,25,25,24,22,22,27,30,23.6
21,Bia,Phyno,21,21,21,27,28,30,33,23.6
22,Need For Speed,Olamide,22,22,22,28,27,29,27,24.2
23,Running (To You),Chiké,24,24,26,24,24,26,31,24.4
24,It Is What It Is,Adekunle Gold,23,23,25,26,25,24,20,24.4
25,FOR YOU,Teni featuring Davido,29,29,23,21,21,23,28,24.6
26,Essence,Wizkid,26,27,28,25,23,25,29,25.8
27,Ayewada,Barry Jhay,28,26,27,23,26,28,32,26.0
28,Julie,Olamide,27,28,29,29,30,31,35,28.6
29,Are You Sure,Lyta,30,30,30,30,29,32,34,29.8
30,Money,"Terri, Bella Shmurda, Mohbad",33,33,32,32,31,33,36,32.2
31,Soldier Go,"Dangbana Republik, Bella Shmurda",34,34,33,34,32,34,37,33.4
32,Lako,"Dangbana Republik, Bella Shmurda",32,32,34,35,34,35,40,33.4
33,Kilometre,Burna Boy,36,35,36,33,33,37,41,34.6
