Position,artist,album
1,Migos,Culture III
2,Polo G,Hall of Fame
3,Lojay & Sarz,LV N ATTN - EP
4,Lil Baby & Lil Durk,The Voice of the Heroes
5,Wizkid,Made In Lagos
6,Wizkid,Superstar
7,Ruger,PANDEMIC - EP
8,J. Cole,The Off-Season
9,Blaqbonez,Sex Over Love
10,Burna Boy,Twice As Tall
11,Maroon 5,JORDI (Deluxe)
12,Kodak Black,Happy Birthday Kodak - EP
13,Justin Bieber,Justice (Triple Chucks Deluxe / Deluxe Video Version)
14,Joeboy,Somewhere Between Beauty & Magic
15,Elevation Worship & Maverick City Music,Old Church Basement
16,KCee & Okwesili Eze Group,Cultural Praise
17,Davido,A Better Time
18,The Cavemen.,Roots
19,Chike,Boo of the Booless
20,Laycon,...Shall We Begin...
21,Judikay,Man of Galilee
22,Teni,WONDALAND
23,Olivia Rodrigo,SOUR
24,DJ Khaled,KHALED KHALED
25,Pi\'erre Bourne,The Life Of Pi\'erre 5
26,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
27,Amaarae,THE ANGEL YOU DON\'T KNOW
28,The Weeknd,After Hours (Deluxe Video Album)
29,Post Malone,Hollywood\'s Bleeding
30,Burna Boy,African Giant
31,Kodak Black,Haitian Boy Kodak
32,Lil Durk,Just Cause Y\'all Waited 2 (Deluxe)
33,Fireboy DML,APOLLO
34,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
35,Bella Shmurda,High Tension
36,KDDO,TOO LATE TOO LIT (EP)
37,J Hus,Big Conspiracy
38,Dunsin Oyekan,The Gospel of the Kingdom
39,Wizkid,Ayo
40,Tems,For Broken Ears
41,Peruzzi,Rum & Boogie
42,Basketmouth,Yabasi
43,CKay,Boyfriend
44,Rod Wave,SoulFly
45,StarBoy,SoundMan Vol. 1 (feat. Wizkid)
46,Tomi Thomas,Hopeless Romantic - EP
47,Lil Durk,The Voice (Deluxe)
48,Olamide,Carpe Diem
49,Nicki Minaj,Beam Me Up Scotty
50,Juice WRLD,Legends Never Die (Video Version)
51,Erigga,Before the Chaos-EP
52,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
53,Omah Lay,Get Layd - EP
54,Mercy Chinwo,SATISFIED
55,Roddy Ricch,Please Excuse Me For Being Antisocial
56,Omah Lay,What Have We Done - EP
57,Travis Scott,ASTROWORLD
58,Dremo & Jeriq,Ea$t N We$t - EP
59,Polo G,THE GOAT
60,Central Cee,Wild West
61,Fireboy DML,"Laughter, Tears & Goosebumps"
62,Pop Smoke,Meet the Woo 2 (Deluxe)
63,SAINt JHN,While the World Was Burning
64,Lil Baby,My Turn (Deluxe)
65,6LACK,East Atlanta Love Letter
66,Gunna,WUNNA (Deluxe)
67,Abra Cadabra,Product of My Environment
68,Todd Dulaney,Anthems & Glory (Live)
69,SAINt JHN,Ghetto Lenny's Love Songs
70,Oxlade,OXYGENE - EP
71,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
72,Wizkid,Sounds From the Other Side
73,Billie Eilish,Happier Than Ever
74,Young M.A,Off the Yak
75,Davido,A Good Time
76,Burna Boy,Outside
77,King Perryy,Citizen of the World
78,Olakira,4Play - EP
79,GIVĒON,When It's All Said And Done... Take Time
80,Moneybagg Yo,A Gangsta's Pain
81,AURORA,All My Demons Greeting Me as a Friend
82,Toosii,Platinum Heart (Deluxe)
83,Jorja Smith,Be Right Back
