Position,artist,album
1,Dave,We're All Alone In This Together
2,Skepta,All In - EP
3,Lojay & Sarz,LV N ATTN - EP
4,Dangbana Republik & Bella Shmurda,High Tension 2.0
5,Wizkid,Made In Lagos
6,Billie Eilish,Happier Than Ever
7,Ajebo Hustlers,"Kpos Lifestyle, Vol. 1"
8,Pop Smoke,Faith
9,Victor AD,Nothing To Prove - EP
10,Olamide,UY Scuti
11,Obongjayar & Sarz,Sweetness - EP
12,Ruger,PANDEMIC - EP
13,Lil Baby & Lil Durk,The Voice of the Heroes
14,Yung Bleu,Moon Boy
15,Doja Cat,Planet Her (Deluxe)
16,Burna Boy,Twice As Tall
17,Sarkodie,No Pressure
18,KCee & Okwesili Eze Group,Cultural Praise
19,The Cavemen.,Roots
20,Moelogo,Itheep
21,Isaiah Rashad,The House Is Burning
22,Unknown T,Adolescence
23,J. Cole,The Off-Season
24,Migos,Culture III (Deluxe)
25,Judikay,Man of Galilee
26,Davido,A Better Time
27,The Kid LAROI,F*CK LOVE 3+: OVER YOU
28,Lady Donli,W I L D - EP
29,Teni,WONDALAND
30,Kida Kudz,TOP MEMBA
31,Polo G,Hall of Fame
32,Burna Boy,African Giant
33,Lil Durk,Just Cause Y'all Waited 2 (Deluxe)
34,Chike,Boo of the Booless
35,Elevation Worship & Maverick City Music,Old Church Basement
36,Blaqbonez,Sex Over Love
37,Justin Bieber,Justice (Triple Chucks Deluxe / Deluxe Video Version)
38,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
39,Lil Durk,The Voice (Deluxe)
40,Toosii,Thank You For Believing (The Manifestation)
41,Joeboy,Somewhere Between Beauty & Magic
42,Dunsin Oyekan,The Gospel of the Kingdom
43,Rexxie,A True Champion
44,Wizkid,Superstar
45,Laycon,...Shall We Begin...
46,Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
47,Fireboy DML,APOLLO
48,J Hus,Big Conspiracy
49,Mercy Chinwo,SATISFIED
50,Roddy Ricch,Please Excuse Me For Being Antisocial
51,DJ Khaled,KHALED KHALED
52,Spinall,"Afromix, Ep. 2 (DJ Mix)"
53,Mercy Chinwo,SATISFIED
54,Rod Wave,SoulFly
55,Jaywillz,Love or the Word (EP)
56,Olivia Rodrigo,SOUR
57,StarBoy,SoundMan Vol. 1 (feat. Wizkid)
58,Davido,A Good Time
59,Basketmouth,Yabasi
60,Tems,For Broken Ears
61,The Weeknd,After Hours
62,Bella Shmurda,High Tension
63,Travis Scott,ASTROWORLD
64,Omah Lay,Get Layd - EP
65,Fireboy DML,"Laughter, Tears & Goosebumps"
66,Juice WRLD,Legends Never Die (Video Version)
67,Various Artists,Budweiser (Remix)
68,Pop Smoke,Meet the Woo 2 (Deluxe)
69,Wizkid,Ayo
70,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
71,Logic,Bobby Tarantino III
72,SAINt JHN,Ghetto Lenny's Love Songs
73,SAINt JHN,While the World Was Burning
74,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
75,Omah Lay,What Have We Done - EP
76,Olamide,Carpe Diem
77,Dave,PSYCHODRAMA
78,GIVĒON,When It's All Said And Done... Take Time
79,Young Thug,BEAUTIFUL THUGGER GIRLS
80,6LACK,East Atlanta Love Letter
81,Burna Boy,Outside
82,Polo G,THE GOAT
83,Abra Cadabra,Product of My Environment
