Position,artist,album
1,Olamide,UY Scuti
2,Migos,Culture III (Extended Version)
3,Lojay & Sarz,LV N ATTN - EP
4,Polo G,Hall of Fame
5,Wizkid,Made In Lagos
6,Lil Baby & Lil Durk,The Voice of the Heroes
7,Ruger,PANDEMIC - EP
8,J. Cole,The Off-Season
9,Blaqbonez,Sex Over Love
10,Burna Boy,Twice As Tall
11,Teni,WONDALAND
12,Maroon 5,JORDI (Deluxe)
13,H.E.R.,Back of My Mind (Apple Music Edition)
14,Justin Bieber,Justice (Triple Chucks Deluxe / Deluxe Video Version)
15,Joeboy,Somewhere Between Beauty & Magic
16,Laycon,...Shall We Begin...
17,Davido,A Better Time
18,Elevation Worship & Maverick City Music,Old Church Basement
19,Wizkid,Superstar
20,The Cavemen.,Roots
21,Chike,Boo of the Booless
22,DJ Khaled,KHALED KHALED
23,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
24,Olamide,Carpe Diem
25,Olivia Rodrigo,SOUR
26,KCee & Okwesili Eze Group,Cultural Praise
27,Judikay,Man of Galilee
28,Lil Durk,Just Cause Y\'all Waited 2 (Deluxe)
29,Burna Boy,African Giant
30,Amaarae,THE ANGEL YOU DON\'T KNOW
31,Fireboy DML,APOLLO
32,J Hus,Big Conspiracy
33,Peruzzi,Rum & Boogie
34,"Young Stoner Life, Young Thug & Gunna",Slime Language 2 (Deluxe)
35,Dunsin Oyekan,The Gospel of the Kingdom
36,Bella Shmurda,High Tension
37,StarBoy,SoundMan Vol. 1 (feat. Wizkid)
38,Rod Wave,SoulFly
39,Kodak Black,Happy Birthday Kodak - EP
40,CKay,Boyfriend
41,Kodak Black,Haitian Boy Kodak
42,Lil Durk,The Voice (Deluxe)
43,The Weeknd,After Hours
44,KDDO,TOO LATE TOO LIT (EP)
45,Basketmouth,Yabasi
46,Nathaniel Bassey,Hallelujah Again (Revelation 19:3)
47,Tems,For Broken Ears
48,Nicki Minaj,Beam Me Up Scotty
49,Hugo P,Resurrection
50,Roddy Ricch,Please Excuse Me For Being Antisocial
51,Hugo P,Resurrection
52,Wizkid,Ayo
53,Post Malone,Hollywood's Bleeding
54,Fireboy DML,"Laughter, Tears & Goosebumps"
55,Erigga,Before the Chaos-EP
56,Travis Scott,ASTROWORLD
57,Lil Baby,My Turn (Deluxe)
58,Omah Lay,Get Layd - EP
59,Omah Lay,What Have We Done - EP
60,Polo G,THE GOAT
61,Central Cee,Wild West
62,SAINt JHN,While the World Was Burning
63,Pi'erre Bourne,The Life Of Pi'erre 5
64,Burna Boy,Outside
65,SAINt JHN,Ghetto Lenny's Love Songs
66,Dremo & Jeriq,Ea$t N We$t - EP
67,Pop Smoke,Meet the Woo 2 (Deluxe)
68,Davido,A Good Time
69,Mercy Chinwo,SATISFIED
70,Kida Kudz,TOP MEMBA
71,Suté Iwar,199X
72,Abra Cadabra,Product of My Environment
73,6LACK,East Atlanta Love Letter
74,Tomi Thomas,Hopeless Romantic - EP
75,Juice WRLD,Goodbye & Good Riddance (Anniversary Edition)
76,Gunna,WUNNA (Deluxe)
77,Summer Walker,Over It
78,Young Thug,BEAUTIFUL THUGGER GIRLS
79,Minister GUC,The Message
80,Unfoonk & Young Stoner Life,My Struggle
81,Wizkid,Sounds From the Other Side
82,King Perryy,Citizen of the World
83,GIVĒON,When It's All Said And Done... Take Time
84,Oxlade,OXYGENE - EP
