Position,song,artist,album
43,Julie,Olamide,UY Scuti
44,Abu Dhabi,Ruger,PANDEMIC - EP
45,Celebrate Me,Patoranking,Celebrate Me - Single
46,History,"Cheque, Fireboy DML",History - Single
47,Southy Love (feat. Fireboy DML),Peruzzi,Southy Love (feat. Fireboy DML) - Single
48,Early Momo (feat. GoodGirl LA),Vector,Early Momo (feat. GoodGirl LA) - Single
49,Late At Night,Roddy Ricch,Late At Night - Single
50,Bank On It,Burna Boy,Twice As Tall
51,Bia,Phyno,Bia - Single
52,Focus,Joeboy,Somewhere Between Beauty & Magic
53,Need For Speed,Olamide,UY Scuti
54,Somebody (feat. Phyno),Olamide,UY Scuti
55,Reckless,Wizkid,Made In Lagos
56,All (feat. Davido),Rexxie,A True Champion
57,Money & Laughter,"BOJ, Zamir, Amaarae",Money & Laughter - Single
58,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo] - Single"
59,23,Burna Boy,Twice As Tall
60,PonPon (feat. Fave),Olamide,UY Scuti
61,Loved By You (feat. Burna Boy),Justin Bieber,Justice
62,Bounce,Rema,Bounce - Single
63,Frenemies (feat. Oxlade),Rexxie,A True Champion
64,The Best (feat. Mayorkun),Davido,A Better Time
65,KOLO (feat. Oxlade),Ice Prince,KOLO (feat. Oxlade) - Single
66,Way Too Big,Burna Boy,Twice As Tall
67,Godly,Omah Lay,What Have We Done - EP
68,Somebody Baby,"Davido, Peruzzi",Rum & Boogie
69,Sweet One,Wizkid,Made In Lagos
70,FOR YOU (feat. Davido),Teni,WONDALAND
71,Running (To You),"Chike, Simi",Running (To You) - Single
72,RAPSTAR,Polo G,Hall of Fame
73,INJURE ME,Teni,WONDALAND
74,Longtime (feat. Skepta),Wizkid,Made In Lagos
75,No Stress,Wizkid,Made In Lagos
76,Mighty Wine,Wizkid,Made In Lagos
77,True Love (feat. Tay Iwar & Projexx),Wizkid,Made In Lagos
78,Oliver Twist,ArrDee,Oliver Twist - Single
79,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,Hallelu (feat. Bella Shmurda & Zlatan) - Single
80,Real Life (feat. Stormzy),Burna Boy,Twice As Tall
81,Kilofeshe,Zinoleesky,Kilofeshe - Single
82,Peaches (feat. Daniel Caesar & GIV\xc4\x92ON),Justin Bieber,Justice
83,Jowo,Davido,A Better Time
84,Motley Crew,Post Malone,Motley Crew - Single
85,Piece of Me (feat. Ella Mai),Wizkid,Made In Lagos
86,High Way,"DJ Kaywise, Phyno",High Way - Single
87,Bad Influence,Omah Lay,Get Layd - EP
88,Infinity (feat. Omah Lay),Olamide,Carpe Diem
89,WHOLE LOTTA MONEY (Remix),"BIA, Nicki Minaj",WHOLE LOTTA MONEY (Remix) - Single
90,Kpk (Ko Por Ke),"Rexxie, MohBad",Kpk (Ko Por Ke) - Single
91,Cash App,"Bella Shmurda, Zlatan, Lincoln",Cash App - Single
92,Cup of Tea,Olamide,UY Scuti
93,Baba Nla,"Dr Dolor, Buju",Baba Nla - Single
94,Smile (feat. H.E.R.),Wizkid,Made In Lagos
95,Tycoon (feat. Reminisce & MOJO),Show Dem Camp,Clone Wars Vol. 5 - The Algorhythm
96,Ayewada,Barry Jhay,Ayewada - Single
97,Voice of the Heroes,"Lil Baby, Lil Durk",The Voice of the Heroes
98,Hats Off,"Lil Baby, Lil Durk, Travis Scott",The Voice of the Heroes
99,Rough Up (feat. Layydoe),Olamide,UY Scuti
100,Omo X 100 (feat. Olamide),Reminisce,Omo X 100 (feat. Olamide) - Single
