rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Rock,Olamide,1,1,1,1,1,2,2,1.285714286
2,Feeling,"LADIPOE, Buju",2,2,2,2,2,1,1,1.714285714
3,Soundgasm,Rema,6,4,3,3,4,4,4,4
4,Need For Speed,Olamide,3,5,4,6,6,7,9,5.714285714
5,Outside,Buju,13,9,7,5,5,5,5,7
6,Jailer (feat. Jaywillz),Olamide,5,7,5,7,7,9,11,7.285714286
7,Julie,Olamide,4,6,6,8,8,11,12,7.857142857
8,PonPon (feat. Fave),Olamide,8,8,8,9,10,12,17,10.28571429
9,Essence (feat. Tems),Wizkid,16,15,16,11,9,6,7,11.42857143
10,Bling (feat. Amaarae & Buju),Blaqbonez,15,13,13,12,13,10,10,12.28571429
11,Confident,"Savage, Buju",21,17,14,13,11,8,6,12.85714286
12,Rough Up (feat. Layydoe),Olamide,10,10,10,14,16,19,23,14.57142857
13,Dimension (feat. Skepta & Rema),JAE5,18,16,15,16,14,14,13,15.14285714
14,Cup of Tea,Olamide,11,11,11,15,17,20,24,15.57142857
15,LV N ATTN feat. Wizkid,"Lojay, Sarz",17,18,17,17,15,15,18,16.71428571
16,Show Me,Joeboy,19,19,19,19,18,17,14,17.85714286
17,Want (feat. Fave),Olamide,12,12,12,18,20,23,31,18.28571429
18,Coming,"Naira Marley, Busiswa",20,20,20,20,19,18,19,19.42857143
19,Kilometre,Burna Boy,22,21,21,23,22,24,22,22.14285714
20,Monalisa,"Lojay, Sarz",32,24,22,22,21,21,21,23.28571429
21,So Much More,Olamide,14,14,18,21,25,35,42,24.14285714
22,Tonongo,"Lojay, Sarz",28,26,24,25,23,25,26,25.28571429
23,Felony,CKay,25,25,26,24,24,28,28,25.71428571
24,It Is What It Is,Adekunle Gold,24,23,25,27,28,27,27,25.85714286
25,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",23,22,23,26,29,30,32,26.42857143
26,Ginger (feat. Burna Boy),Wizkid,31,29,29,28,27,26,25,27.85714286
27,History,"Cheque, Fireboy DML",27,28,27,29,30,29,30,28.57142857
28,Ke Star (feat. Virgo Deep) [Remix],"Focalistic, Davido",26,27,28,30,31,31,29,28.85714286
29,Pronto,"Ajebo Hustlers, Omah Lay",29,30,30,31,33,32,33,31.14285714
30,La La (feat. CKay),Davido,30,31,31,32,34,34,34,32.28571429
31,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid,35,33,34,34,35,33,36,34.28571429
32,Forever (Remix),"Gyakie, Omah Lay",33,32,32,33,36,36,38,34.28571429
33,Late At Night,Roddy Ricch,34,34,33,35,37,37,40,35.71428571
34,Focus,Joeboy,38,35,36,36,39,38,41,37.57142857
35,RAPSTAR,Polo G,37,36,35,37,38,39,50,38.85714286
36,Southy Love (feat. Fireboy DML),Peruzzi,36,37,39,39,42,41,43,39.57142857
37,Loved By You (feat. Burna Boy),Justin Bieber,43,39,37,41,40,42,45,41
38,Early Momo (feat. GoodGirl LA),Vector,42,42,38,42,41,40,44,41.28571429
39,KOLO (feat. Oxlade),Ice Prince,39,38,40,40,43,43,46,41.28571429
40,Somebody Baby,"Davido, Peruzzi",41,43,42,44,44,46,47,43.85714286
41,Bounce,Rema,40,40,43,46,46,47,48,44.28571429
42,Abu Dhabi,Ruger,47,45,44,43,45,45,49,45.42857143
43,Big Thug Boys,AV,93,65,48,38,32,22,20,45.42857143
44,Bounce,Ruger,7,3,301,4,3,3,3,46.28571429
45,Celebrate Me,Patoranking,45,41,41,45,49,51,62,47.71428571
46,23,Burna Boy,49,47,46,48,47,48,51,48
47,Running (To You),"Chike, Simi",44,44,45,47,50,53,54,48.14285714
48,Bank On It,Burna Boy,46,46,47,49,48,49,53,48.28571429
49,The Best (feat. Mayorkun),Davido,48,48,49,50,51,50,52,49.71428571
50,FOR YOU (feat. Davido),Teni,50,49,50,51,54,55,58,52.42857143
51,Somebody (feat. Phyno),Olamide,9,301,9,10,12,13,16,52.85714286
52,World,"Dangbana Republik, Bella Shmurda",54,50,51,53,55,54,61,54
53,Reckless,Wizkid,60,56,56,52,52,52,55,54.71428571
54,Rush,"Dangbana Republik, Bella Shmurda",53,51,52,56,53,56,64,55
55,Peaches (feat. Daniel Caesar & GIV\xc4\x92ON),Justin Bieber,57,52,53,54,57,58,63,56.28571429
56,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,56,53,55,60,58,59,60,57.28571429
57,Way Too Big,Burna Boy,61,60,57,57,56,57,59,58.14285714
58,Godly,Omah Lay,58,57,58,61,60,60,66,60
59,PEPE,"L.A.X, Davido",52,55,60,58,59,68,73,60.71428571
60,High Way,"DJ Kaywise, Phyno",55,58,61,62,63,64,65,61.14285714
61,Voice of the Heroes,"Lil Baby, Lil Durk",62,59,54,59,61,62,75,61.71428571
62,Kilofeshe,Zinoleesky,64,61,63,65,64,67,67,64.42857143
63,Oliver Twist,ArrDee,68,69,65,71,69,65,68,67.85714286
64,Hats Off,"Lil Baby, Lil Durk, Travis Scott",67,67,64,63,62,71,81,67.85714286
65,INJURE ME,Teni,63,62,67,68,71,72,77,68.57142857
66,Having Our Way (feat. Drake),Migos,51,54,59,69,68,87,93,68.71428571
67,No Stress,Wizkid,74,68,73,66,67,63,70,68.71428571
68,Longtime (feat. Skepta),Wizkid,76,72,72,67,65,61,71,69.14285714
69,Epidemic,Polo G,65,63,62,64,70,75,88,69.57142857
70,Jowo,Davido,66,66,70,72,73,70,74,70.14285714
71,Sweet One,Wizkid,77,74,74,70,66,66,72,71.28571429
72,Infinity (feat. Omah Lay),Olamide,70,73,71,76,74,79,79,74.57142857
73,Too Correct,"Crayon, Rema",73,71,68,78,75,74,83,74.57142857
74,Straightenin,Migos,59,64,66,74,83,86,97,75.57142857
75,Cash App,"Bella Shmurda, Zlatan, Lincoln",69,70,76,82,78,76,80,75.85714286
76,Mighty Wine,Wizkid,80,78,80,77,72,69,76,76
77,Ayewada,Barry Jhay,75,76,69,73,77,78,85,76.14285714
78,True Love (feat. Tay Iwar & Projexx),Wizkid,79,79,78,75,76,73,78,76.85714286
79,Kpk (Ko Por Ke),"Rexxie, MohBad",71,75,79,84,81,82,69,77.28571429
80,Real Life (feat. Stormzy),Burna Boy,82,77,75,79,80,80,84,79.57142857
81,Rich Off Pain,"Lil Baby, Lil Durk, Rod Wave",81,80,77,80,84,81,89,81.71428571
82,Piece of Me (feat. Ella Mai),Wizkid,84,83,82,81,79,77,87,81.85714286
83,Commitment Issues,Central Cee,78,81,81,83,85,89,90,83.85714286
84,Bad Influence,Omah Lay,83,84,83,86,88,88,91,86.14285714
85,Ruger,Ruger,88,85,85,88,89,91,95,88.71428571
86,HEARTBREAK ANNIVERSARY,GIV\xc4\x92ON,90,86,86,87,87,90,98,89.14285714
87,Smile (feat. H.E.R.),Wizkid,91,90,90,89,86,85,94,89.28571429
88,Holy Ground (feat. Nicki Minaj),Davido,85,87,88,92,92,92,92,89.71428571
89,Ameno,Era,301,98,87,85,82,83,86,117.4285714
90,Park O X3,"Lojay, Sarz",86,88,89,93,93,96,301,120.8571429
91,Okwaraji,Blaqbonez,92,93,92,90,91,97,301,122.2857143
92,Panty!,"Lojay, Sarz",94,94,91,96,96,98,301,124.2857143
93,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky,98,95,99,97,100,100,301,127.1428571
94,Music Messiah,"DJ Neptune, Wande Coal",100,99,98,98,98,99,301,127.5714286
95,Yaba Buluku (feat. Preck & Nelson Tivane) [Remix],"DJ Tarico, Burna Boy",301,301,301,55,26,16,8,144
96,Avalanche,Migos,72,82,84,91,97,301,301,146.8571429
97,Damages,Tems,301,301,100,95,90,93,96,153.7142857
98,Calling My Phone,"Lil Tjay, 6LACK",301,97,94,94,95,95,301,153.8571429
99,GANG GANG,"Polo G, Lil Wayne",95,92,93,99,301,301,301,183.1428571
100,Fame & Riches (feat. Roddy Ricch),Polo G,97,96,96,100,301,301,301,184.5714286
101,Survive (feat. Olamide),Jaido P,301,301,301,301,94,84,57,205.5714286
102,Antisocial (feat. Juice WRLD),Migos,87,89,95,301,301,301,301,210.7142857
103,For the Love of New York,"Polo G, Nicki Minaj",89,91,97,301,301,301,301,211.5714286
104,Gyrate,Wizkid,301,301,301,301,99,94,99,213.7142857
105,Omo X 100 (feat. Olamide),Reminisce,301,301,301,301,301,44,35,226.2857143
106,Malibu (feat. Polo G),Migos,96,100,301,301,301,301,301,243
