Position,artist,album
1,Migos,Culture III
2,POLO G,Hall of Fame
3,Maroon 5,JORDI (Deluxe)
4,Lil Baby,The Voice of the Heroes
5,Blaqbonez,Sex Over Love
6,Wizkid,Superstar
7,Marshmello,Shockwave
8,J. Cole,The Off-Season
9,Lojay,LV N ATTN
10,Wizkid,Made In Lagos
11,Todd Dulaney,Anthems & Glory (Live)
12,Ruger,PANDEMIC
13,Chike,Boo of the Booless
14,Olivia Rodrigo,SOUR
15,Jon Bellion,The Human Condition
16,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack)
17,Burna Boy,Outside
18,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
19,Burna Boy,African Giant
20,J Hus,Big Conspiracy
21,Oxlade,OXYGENE
22,Judikay,Man Of Galilee
23,Burna Boy,Twice As Tall
24,The Cavemen.,ROOTS
25,Joeboy,Somewhere Between Beauty & Magic
26,Central Cee,Wild West
27,DaVido,A Better Time
28,Moses Bliss,Too Faithful
29,NF,NF
30,Justin Bieber,Freedom.
31,DJ Khaled,KHALED KHALED
32,Pooh Shiesty,Shiesty Season - Spring Deluxe
33,Hozier,"Wasteland, Baby!"
34,Headie One,EDNA (Deluxe)
35,Hillsong Worship,At Easter
36,King Perryy,CITIZEN OF THE WORLD
37,Ameen,Cusp
38,Twenty One Pilots,Scaled And Icy
39,Tomi Thomas,Hopeless Romantic
40,Don Williams,The Very Best Of Don Williams
41,Travis Greene,Crossover: Live From Music City
42,Juls,Ojekoo
43,Lil Baby,Drip Harder
44,Kizz Daniel,No Bad Songz
45,Juice Wrld,Death Race For Love
46,Post Malone,Hollywood's Bleeding
47,Sarz,I LOVE GIRLS WITH TROBUL
48,Bella Shmurda,High Tension
49,Starboy,SoundMan Vol. 1
50,Kaptain,Kapacity
51,Adeyinka Alaseyori,Arojinle
52,Eminem,Recovery (Deluxe Edition)
53,6lack,6pc Hot EP
54,Rema,Rema Compilation
55,KB,His Glory Alone
56,MASN,How To Kill A Rockstar
57,Olamide,Carpe Diem
58,A\u1e63a,Asa (Asha)
59,Omah lay,What Have We Done
60,Elevation Worship,Old Church Basement
61,KCee,Cultural Praise
62,Fela Kuti,Zombie
63,Juice Wrld,Goodbye & Good Riddance (Anniversary Edition)
64,DaVido,Best Of Davido
65,AURORA,All My Demons Greeting Me as a Friend
66,Hillsong Worship,let there be light.
67,Ed Sheeran,\u00f7 (Deluxe)
68,Corizo,Chronicles of CORIZO
69,Warren G,Regulate... G Funk Era Part II The EP
70,21 Savage,SAVAGE MODE II
71,Burna Boy,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition)
72,Kirk Franklin,LONG LIVE LOVE
73,Brymo,Yellow
74,PsychoYP,"YP & Azanti, Vol. 1"
75,The Notorious B.I.G.,Ready to Die (The Remaster; 2015 Remaster)
76,T Flamez,Teezastar
77,Passenger,Runaway
78,Various Artists,Breakthrough (Music From & Inspired By The Motion Picture)
79,OFB,Frontstreet
80,PARTYNEXTDOOR,PARTYMOBILE
81,YXNG K.A,BABY REAPER EP
82,KB,100
83,Jim Reeves,20 Songs of Inspiration
84,Lloyd Banks,The Course of the Inevitable
85,Various Artists,Greenleaf Soundtrack - Season 2
86,Joshua Mike-Bamiloye,A Living Sacrifice
87,BTS,Love Yourself \u7d50 'Answer'
88,Gnash,we
89,Khalid,Free Spirit
90,NF,The Search
91,PsychoYP,YPSZN2
92,Fabolous,Summertime Shootout 3: Coldest Summer Ever
93,Trippie Redd,A Love Letter To You 4 (Deluxe)
94,2KBABY,Pregame Rituals
95,Zumzy Brown,Pastor Baby
96,Adekunle Gold,"Afro Pop, Vol. 1"
97,Tems,For Broken Ears
98,Wiz Khalifa,Blacc Hollywood (Deluxe)
99,Fruit,Fruit
100,Felix Snow,No Winter Without Snow
