Position,artist,album
1,Migos,Culture III
2,POLO G,Hall of Fame
3,Lil Baby,The Voice of the Heroes
4,Maroon 5,JORDI (Deluxe)
5,Lojay,LV N ATTN
6,Ruger,PANDEMIC
7,Elevation Worship,Old Church Basement
8,Wizkid,Superstar
9,Olivia Rodrigo,SOUR
10,Todd Dulaney,Anthems & Glory (Live)
11,Kodak Black,Happy Birthday Kodak
12,Marshmello,Shockwave
13,J. Cole,The Off-Season
14,Omah lay,What Have We Done
15,The Kid Laroi,F*CK LOVE (SAVAGE)
16,Wizkid,Made In Lagos
17,Omah lay,Get Layd
18,DaVido,A Better Time
19,Labrinth,Euphoria (Original Score from the HBO Series)
20,Burna Boy,African Giant
21,G4 Boyz,Scam
22,Erigga,The Erigma II
23,Dremo,Ea$t N We$t
24,Blaqbonez,Sex Over Love
25,Justin Bieber,Justice (Triple Chucks Deluxe)
26,Joeboy,Somewhere Between Beauty & Magic
27,Abra Cadabra,Product of My Environment
28,Nasty C,Zulu Man With Some Power
29,J Hus,Big Conspiracy
30,Starboy,SoundMan Vol. 1
31,Jon Bellion,The Human Condition
32,Kanye West,JESUS IS KING
33,Jon Bellion,Glory Sound Prep
34,Ed Sheeran,\u00f7 (Deluxe)
35,Larry June,Orange Print
36,August Ocean,Adventures of August and hanggliderboy
37,Tomi Thomas,Hopeless Romantic
38,Nasty C,Strings And Bling
39,Young M.A,Herstory in the Making
40,Brent Faiyaz,A.M. Paradox
41,Wiz Khalifa,Rolling Papers (Deluxe 10 Year Anniversary Edition)
42,MAC MILLER,Swimming
43,Young M.A,Herstory
44,Nasty C,Bad Hair
45,Drake,Views
46,Sis. Chinyere Udoma,WInd of Glory
47,Teni,WONDALAND
48,Labrinth,Imagination & the Misfit Kid
49,21 Savage,SAVAGE MODE II
50,ABBA,ABBA Gold
51,Dave,PSYCHODRAMA
52,Travis Scott,ASTROWORLD
53,Hillsong Worship,There Is More
54,Passenger,All the Little Lights (Deluxe Version)
55,Khalid,American Teen
56,Big Sean,I Decided.
57,Beepee D Rapgod,Okwu Nwoke
58,Wizkid,Ayo
59,Pi'erre Bourne,The Life Of Pi'erre 5
60,Straffitti,ENDLESS
61,Justin Bieber,Freedom.
62,AJ Tracey,Flu Game
63,24kgoldn,El Dorado
64,KCee,Cultural Praise
65,The Weeknd,The Highlights
66,Rod Wave,SoulFly
67,DDG,Die 4 Respect
68,CKay,Boyfriend
69,Central Cee,Wild West
70,Lil Durk,The Voice (Deluxe)
71,amaarae,THE ANGEL YOU DON'T KNOW
72,Lil Dicky,Professional Rapper
73,Juice Wrld,Legends Never Die
74,Burna Boy,Twice As Tall
75,Lil Durk,Just Cause Y'all Waited 2 (Deluxe)
76,Judikay,Man Of Galilee
77,Adeyinka Alaseyori,Arojinle
78,DaVido,A Good Time
79,Mercy Chinwo,SATISFIED
80,Michael Bolton,Michael Bolton: Greatest Hits
81,Drake,Dark Lane Demo Tapes
82,JACKBOYS,JACKBOYS
83,Roddy Ricch,Please Excuse Me for Being Antisocial
84,Skepta,Ignorance is Bliss
85,Why Don't We,8 Letters
86,Burna Boy,Outside
87,Olamide,YBNL
88,Wizkid,Sounds From The Other Side
89,21 Savage,Issa Album
90,J Hus,Common Sense
91,Kendrick Lamar,DAMN.
92,Casting Crowns,Casting Crowns
93,Rihanna,ANTI
94,Lil Gotit,Top Chef Gotit
95,KennyHoopla,SURVIVORS GUILT: THE MIXTAPE//
96,Juice Wrld,Goodbye & Good Riddance (Anniversary Edition)
97,21 Savage,Spiral: From The Book of Saw Soundtrack
98,DJ Khaled,KHALED KHALED
99,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
100,BlackMagic,Blackmagic (Version 1.0)
