rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Rock,Olamide,1,1,1,1,1,2,2,1.285714286
2,Feeling,"LADIPOE, Buju",2,2,2,2,2,1,1,1.714285714
3,Soundgasm,Rema,3,3,4,4,4,3,4,3.571428571
4,Bounce,Ruger,5,4,3,3,3,4,3,3.571428571
5,Outside,Buju,13,9,9,5,5,5,5,7.285714286
6,Jailer,"Olamide, Jaywillz",6,6,6,6,8,13,14,8.428571429
7,Need For Speed,Olamide,4,5,5,7,9,15,17,8.857142857
8,PonPon,"Olamide, FAVE",8,8,7,11,11,10,10,9.285714286
9,Bling (feat. Amaarae & Buju),"Blaqbonez, amaarae, Buju",15,14,11,9,6,8,7,10
10,Julie,Olamide,7,7,8,8,13,9,19,10.14285714
11,Essence (feat. Tems),"Wizkid, Tems",18,16,14,10,7,7,8,11.42857143
12,Dimension (feat. Skepta & Rema),"Jae5, Skepta, Rema",20,17,13,13,10,6,6,12.14285714
13,Felony,CKay,17,20,15,12,12,12,11,14.14285714
14,Coming,"Naira Marley, Busiswa",16,15,18,14,14,14,9,14.28571429
15,Forever (Remix),"Gyakie, Omah lay",21,18,19,16,15,11,12,16
16,LV N ATTN feat. Wizkid,"Lojay, Sarz, Wizkid",22,19,21,15,16,16,13,17.42857143
17,Cup of Tea,Olamide,10,11,10,17,21,26,33,18.28571429
18,It Is What It Is,Adekunle Gold,23,22,22,19,17,17,16,19.42857143
19,Rough Up,"Olamide, LaYYdoe",9,10,12,18,22,32,37,20
20,Want,"Olamide, FAVE",11,13,16,24,23,30,28,20.71428571
21,Bounce,Rema,25,23,24,23,18,18,18,21.28571429
22,Ke Star (Remix),"Focalistic, DaVido, Virgo Deep",24,25,25,22,20,19,15,21.42857143
23,Kilometre,Burna Boy,27,26,23,21,19,22,20,22.57142857
24,Somebody,"Olamide, Phyno",12,12,17,20,28,38,45,24.57142857
25,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",32,27,29,34,27,20,30,28.42857143
26,History,"Cheque, Fireboy Dml",31,31,34,30,25,23,27,28.71428571
27,RAPSTAR,POLO G,26,28,26,25,26,28,43,28.85714286
28,Somebody Baby,"Peruzzi, DaVido",35,35,30,33,24,21,25,29
29,Hallelu,"Masterkraft, Bella Shmurda, Zlatan",28,32,28,27,29,36,24,29.14285714
30,Show Me,Joeboy,29,29,33,28,35,34,23,30.14285714
31,Pronto,"Ajebo Hustlers, Omah lay",33,36,37,26,34,27,26,31.28571429
32,Oliver Twist,ArrDee,37,33,41,32,31,25,22,31.57142857
33,Confident,"Savage, Buju",19,24,27,52,40,39,21,31.71428571
34,FOR YOU,"Teni, DaVido",34,37,31,31,32,29,31,32.14285714
35,Infinity,"Olamide, Omah lay",36,34,32,29,33,31,34,32.71428571
36,So Much More,Olamide,14,21,20,39,38,44,56,33.14285714
37,Loved By You,"Justin Bieber, Burna Boy",40,30,35,36,30,33,29,33.28571429
38,Kilofeshe,Zinoleesky,30,38,36,38,39,35,32,35.42857143
39,Running (To You),"Chike, Simi",39,39,39,37,37,43,39,39
40,Ginger (feat. Burna Boy),"Wizkid, Burna Boy",44,41,40,35,43,41,41,40.71428571
41,Peaches,"Justin Bieber, Daniel Caesar, Giveon",43,40,38,41,46,49,38,42.14285714
42,KPK (Ko Por Ke),"Rexxie, MohBad",42,42,45,42,42,42,40,42.14285714
43,Focus,Joeboy,41,43,42,40,44,46,44,42.85714286
44,23,Burna Boy,47,45,48,47,41,40,42,44.28571429
45,KOLO (feat. Oxlade),"Ice Prince, Oxlade",38,48,46,44,48,47,47,45.42857143
46,Godly,Omah lay,45,44,43,45,47,45,50,45.57142857
47,Tonongo,"Lojay, Sarz",46,58,52,48,36,37,55,47.42857143
48,The Best (feat. Mayorkun),"DaVido, Mayorkun",48,52,47,49,52,50,48,49.42857143
49,Commitment Issues,Central Cee,49,55,55,43,45,48,53,49.71428571
50,MONTERO (Call Me By Your Name),Lil Nas X,50,46,51,54,53,52,51,51
51,Runaway,AURORA,57,47,44,46,57,53,58,51.71428571
52,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",58,50,49,55,49,57,64,54.57142857
53,Blessed (feat. Damian Marley),"Wizkid, Damian Marley",55,61,50,50,58,58,54,55.14285714
54,Astronaut In The Ocean,Masked Wolf,72,56,54,53,55,55,52,56.71428571
55,Heartbreak Anniversary,Giveon,60,51,57,63,54,51,63,57
56,a m a r i,J. Cole,54,54,61,56,51,66,59,57.28571429
57,Rush,"Dangbana Rebublik, Bella Shmurda",51,57,53,57,68,61,66,59
58,Early Momo,"Vector, Good girl LA",73,49,60,51,50,54,78,59.28571429
59,Having Our Way,"Migos, Drake",64,60,64,62,56,62,57,60.71428571
60,La La (feat. Ckay),"DaVido, CKay",56,53,62,66,64,59,71,61.57142857
61,Late At Night,Roddy Ricch,52,59,65,58,59,81,67,63
62,Straightenin,Migos,62,64,58,65,61,70,68,64
63,PEPE,"L.A.X, DaVido",53,67,59,73,66,72,65,65
64,Monalisa,"Lojay, Sarz",80,62,66,60,63,68,60,65.57142857
65,Damages,Tems,67,68,70,59,60,73,75,67.42857143
66,World,"Dangbana Republik, Bella Shmurda",71,71,63,70,65,60,76,68
67,Abu Dhabi,Ruger,63,66,72,72,62,67,74,68
68,Cash App,"Bella Shmurda, Zlatan, Lincoln",69,65,67,64,70,64,82,68.71428571
69,Koleyewon,Naira Marley,66,74,71,61,72,69,73,69.42857143
70,Calling My Phone,"Lil Tjay, 6lack",76,70,56,68,76,56,95,71
71,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",61,80,77,67,69,63,83,71.42857143
72,ROCKSTAR,"DaBaby, Roddy Ricch",59,63,68,76,83,80,72,71.57142857
73,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",70,69,69,69,79,77,77,72.85714286
74,Music Messiah,"DJ Neptune, Wande Coal",68,73,74,75,73,78,70,73
75,All My Life (feat. Oxlade),"M.I Abaga, Oxlade",65,83,78,74,74,79,88,77.28571429
76,Voice of the Heroes,"Lil Baby, Lil Durk",84,77,73,71,67,95,90,79.57142857
77,Money,"Terri, Bella Shmurda, MohBad",81,88,84,82,80,85,62,80.28571429
78,Ruger,Ruger,88,72,93,84,71,71,89,81.14285714
79,Dior,Pop Smoke,86,75,88,79,78,86,81,81.85714286
80,Bad Influence,Omah lay,91,81,80,81,82,76,93,83.42857143
81,Southy Love,"Peruzzi, Fireboy Dml",75,98,90,78,86,96,79,86
82,Sere (Remix),"Spinall, Fireboy Dml, 6lack",87,76,91,91,96,82,99,88.85714286
83,Way Too Big,Burna Boy,99,90,97,98,85,89,97,93.57142857
84,Lemonade,"Internet money, Gunna, Don Toliver, NAV",301,92,75,80,84,84,86,114.5714286
85,Away,Ayra Starr,77,82,86,87,93,83,301,115.5714286
86,Kiss Me More (feat. SZA),"Doja Cat, SZA",301,93,83,77,94,87,80,116.4285714
87,p r i d e . i s . t h e . d e v i l,"J. Cole, Lil Baby",92,85,96,88,81,92,301,119.2857143
88,Don Dada,Timaya,85,95,76,95,90,94,301,119.4285714
89,Cho Cho,"Zlatan, DaVido, Mayorkun",83,84,94,99,97,90,301,121.1428571
90,GANG GANG,"POLO G, Lil Wayne",74,79,87,301,89,91,301,146
91,Ball If I Want To,DaBaby,301,89,89,86,301,75,84,146.4285714
92,Epidemic,POLO G,78,78,81,97,301,93,301,147
93,Avalanche,Migos,79,91,82,90,91,301,301,147.8571429
94,Reckless,Wizkid,301,301,95,89,87,88,96,151
95,At My Worst (feat. Kehlani),"Pink Sweat$, Kehlani",301,87,85,94,98,301,301,181
96,Light It Up,"Migos, Pop Smoke",89,99,92,301,301,301,85,181.1428571
97,Champion,"Fireboy Dml, D Smoke",94,96,100,85,301,301,301,182.5714286
98,Anyone,Justin Bieber,301,97,99,83,100,301,301,183.1428571
99,Blinding Lights,The Weeknd,301,100,301,92,92,97,301,183.4285714
100,Big Thug Boys,AV,301,301,301,301,75,74,49,200.2857143
101,Beautiful Mistakes,"Maroon 5, Megan Thee Stallion",96,86,79,301,301,301,301,209.2857143
102,Arcade,Duncan Laurence,98,301,301,301,301,99,69,210
103,This Your Body,"Skales, DaVido",90,301,301,301,95,98,301,212.4285714
104,Omo X 100,"Reminisce, Olamide",301,301,301,301,301,24,36,223.5714286
