rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",2,2,2,2,1,1,6,2.285714286
2,Soundgasm,Rema,1,1,1,1,2,2,8,2.285714286
3,Rock,Olamide,3,4,4,4,4,3,1,3.285714286
4,Bounce,Ruger,4,3,3,3,3,4,9,4.142857143
5,Outside,Buju,5,6,5,5,5,5,14,6.428571429
6,Bling (feat. Amaarae & Buju),"Blaqbonez, amaarae, Buju",6,5,6,7,7,8,15,7.714285714
7,Dimension (feat. Skepta & Rema),"Jae5, Skepta, Rema",8,7,7,6,6,6,16,8
8,Coming,"Naira Marley, Busiswa",9,8,8,8,8,7,17,9.285714286
9,Essence (feat. Tems),"Wizkid, Tems",10,11,10,11,9,11,18,11.42857143
10,Felony,CKay,11,9,11,9,10,10,20,11.42857143
11,Forever (Remix),"Gyakie, Omah lay",12,14,9,10,11,9,19,12
12,It Is What It Is,Adekunle Gold,14,12,13,14,12,13,23,14.42857143
13,RAPSTAR,POLO G,7,10,15,17,14,16,22,14.42857143
14,LV N ATTN feat. Wizkid,"Lojay, Sarz, Wizkid",15,13,12,16,15,12,21,14.85714286
15,Ke Star (Remix),"Focalistic, DaVido, Virgo Deep",16,16,16,12,13,15,24,16
16,Bounse,Rema,13,17,17,13,16,14,25,16.42857143
17,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",20,15,14,15,17,17,26,17.71428571
18,Kilometre,Burna Boy,21,18,18,24,18,19,27,20.71428571
19,Somebody Baby,"Peruzzi, DaVido",23,22,21,18,19,23,28,22
20,History,"Cheque, Fireboy Dml",24,19,19,23,22,20,29,22.28571429
21,Hallelu,"Masterkraft, Bella Shmurda, Zlatan",25,25,20,20,24,18,32,23.42857143
22,Show Me,Joeboy,26,21,23,21,21,21,36,24.14285714
23,Pronto,"Ajebo Hustlers, Omah lay",29,20,22,19,23,25,33,24.42857143
24,Infinity,"Olamide, Omah lay",28,23,27,26,26,22,31,26.14285714
25,FOR YOU,"Teni, DaVido",22,28,25,25,25,26,34,26.42857143
26,Loved By You,"Justin Bieber, Burna Boy",30,26,24,22,27,24,37,27.14285714
27,Oliver Twist,ArrDee,27,30,26,27,20,28,35,27.57142857
28,Kilofeshe,Zinoleesky,32,33,28,31,28,27,39,31.14285714
29,Running (To You),"Chike, Simi",33,34,29,29,30,31,42,32.57142857
30,Focus,Joeboy,36,29,30,32,29,34,43,33.28571429
31,Peaches,"Justin Bieber, Daniel Caesar, Giveon",34,39,35,30,31,29,38,33.71428571
32,KPK (Ko Por Ke),"Rexxie, MohBad",35,36,31,33,34,32,41,34.57142857
33,Straightenin,Migos,19,31,36,36,43,42,51,36.85714286
34,Having Our Way,"Migos, Drake",17,27,34,45,48,41,55,38.14285714
35,Late At Night,Roddy Ricch,31,32,37,37,32,36,64,38.42857143
36,Commitment Issues,Central Cee,37,43,32,40,37,38,49,39.42857143
37,23,Burna Boy,42,37,45,38,36,35,44,39.57142857
38,Avalanche,Migos,18,24,33,47,52,49,54,39.57142857
39,Godly,Omah lay,54,41,39,34,35,40,45,41.14285714
40,KOLO (feat. Oxlade),"Ice Prince, Oxlade",55,52,38,39,39,30,40,41.85714286
41,MONTERO (Call Me By Your Name),Lil Nas X,51,47,40,35,33,39,50,42.14285714
42,Ginger (feat. Burna Boy),"Wizkid, Burna Boy",46,44,44,42,41,33,46,42.28571429
43,The Best (feat. Mayorkun),"DaVido, Mayorkun",49,38,43,41,40,37,48,42.28571429
44,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",50,49,46,28,44,44,47,44
45,a m a r i,J. Cole,39,56,51,44,38,43,57,46.85714286
46,Epidemic,POLO G,44,35,41,46,46,56,66,47.71428571
47,Heartbreak Anniversary,Giveon,48,55,42,43,42,46,62,48.28571429
48,Tonongo,"Lojay, Sarz",52,46,47,50,53,47,53,49.71428571
49,Rush,"Dangbana Rebublik, Bella Shmurda",64,51,53,51,49,48,52,52.57142857
50,GANG GANG,"POLO G, Lil Wayne",45,48,50,55,50,57,70,53.57142857
51,Cash App,"Bella Shmurda, Zlatan, Lincoln",62,53,56,49,47,50,60,53.85714286
52,Runaway,AURORA,71,58,48,48,56,45,63,55.57142857
53,La La (feat. Ckay),"DaVido, CKay",68,59,55,56,45,55,69,58.14285714
54,World,"Dangbana Republik, Bella Shmurda",65,57,52,52,54,53,80,59
