Position,artist,album
1,Olamide,UY Scuti
2,Migos,Culture III
3,H.E.R.,Back of My Mind
4,POLO G,Hall of Fame
5,Lojay,LV N ATTN
6,Lil Baby,The Voice of the Heroes
7,Maroon 5,JORDI (Deluxe)
8,J. Cole,The Off-Season
9,Ruger,PANDEMIC
10,POLO G,Hall of Fame
11,Unfoonk,My Struggle
12,GoldLink,HARAM!
13,Justin Bieber,Justice
14,Maverick City Music,Jubilee: Juneteenth Edition
15,Ang\u00e9lique Kidjo,Mother Nature
16,Wizkid,Made In Lagos
17,NF,The Search
18,Wizkid,Superstar
19,$heenGanG KUBZY,9 0 2 1 0 1 THE MIXTAPE
20,DJ Khaled,KHALED KHALED
21,Lil Baby,My Turn (Deluxe)
22,PsychoYP,"YP & Azanti, Vol. 1"
23,Nasty C,Zulu Man With Some Power
24,XXXTentacion,?
25,Migos,Culture III (Deluxe)
26,Juice Wrld,Goodbye & Good Riddance (Anniversary Edition)
27,Olivia Rodrigo,SOUR
28,Blaqbonez,Sex Over Love
29,Central Cee,Wild West
30,Elevation Worship,Old Church Basement
31,J Hus,Big Conspiracy
32,Corizo,Chronicles of CORIZO
33,Kanye West,The Life Of Pablo
34,Burna Boy,Twice As Tall
35,J. Cole,Born Sinner (Deluxe Version)
36,Greatman Takit,Energy (Afropop Gospel Vol 1)
37,Fireboy Dml,"Laughter, Tears & Goosebumps"
38,The Kid Laroi,F*CK LOVE (SAVAGE)
39,Ajebutter22,Make E No Cause Fight 2
40,Roddy Ricch,Please Excuse Me for Being Antisocial
41,Lil Tjay,True 2 Myself
42,Rema,Bad Commando
43,21 Savage,SAVAGE MODE II
44,Olamide,Eyan Mayweather
45,Burna Boy,Outside
46,Olamide,YBNL
47,XXXTentacion,17
48,Various Artists,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack)
49,Gucci Mane,Ice Daddy
50,Judikay,Man Of Galilee
51,Tori Keeche,Torilyna's Secret Book
52,Fireboy Dml,APOLLO
53,Kodak Black,Haitian Boy Kodak
54,Drake,Dark Lane Demo Tapes
55,Erigga,Before the Chaos-EP
56,DaVido,A Better Time
57,Joeboy,Somewhere Between Beauty & Magic
58,Pop Smoke,Meet The Woo 2 (Deluxe)
59,Bella Shmurda,High Tension
60,Chike,Boo of the Booless
61,Laycon,...Shall We Begin...
62,A\u1e63a,Asa (Asha)
63,Rod Wave,SoulFly
64,Drake,Take Care (Deluxe)
65,Lil Wayne,FWA
66,KSI,Dissimulation (Deluxe Edition)
67,NF,CLOUDS (THE MIXTAPE)
68,Giveon,When It's All Said And Done... Take Time
69,Reekado Banks,SPOTLIGHT
70,AURORA,All My Demons Greeting Me as a Friend
71,Beepee D Rapgod,Okwu Nwoke
72,NSG,Roots
73,Powfu,drinking under the streetlights
74,KDDO,TOO LATE TOO LIT (EP)
75,PARTYNEXTDOOR,PARTYMOBILE
76,Show Dem Camp,The Palmwine Express
77,Abra Cadabra,Product of My Environment
78,6lack,East Atlanta Love Letter
79,Olamide,The Glory
80,Kendrick Lamar,DAMN.
81,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
82,N.W.A,Straight Outta Compton
83,LADIPOE,Know You
84,Tone Stith,FWM
85,Lil Tjay,State of Emergency
86,G4 Boyz,Scam
87,Todd Dulaney,Anthems & Glory (Live)
88,Jorja Smith,Be Right Back
89,KCee,Cultural Praise
90,Juice Wrld,Legends Never Die
91,The Weeknd,The Highlights
92,Kid Cudi,Man On The Moon III: The Chosen
93,Stormzy,Heavy Is The Head
94,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
95,Kanye West,JESUS IS KING
96,Basketmouth,Yabasi
97,Post Malone,Hollywood's Bleeding
98,Quality Control,Quality Control: Control The Streets Volume 2
99,Musiliu Haruna Ishola,Soyoyo
100,Cordae,The Lost Boy
