Position,artist,album
1,Doja Cat,Planet Her
2,"Tyler, The Creator",CALL ME IF YOU GET LOST
3,Olamide,UY Scuti
4,Logic,YS Collection Vol. 1
5,Ruger,PANDEMIC
6,Lil Baby,The Voice of the Heroes
7,POLO G,Hall of Fame
8,Lojay,LV N ATTN
9,Ski Mask the Slump God,Sin City The Mixtape
10,Wizkid,Made In Lagos
11,Maverick City Music,Jubilee: Juneteenth Edition
12,Blaqbonez,Sex Over Love
13,Burna Boy,Best of Burna Boy
14,Khalid,American Teen
15,Jon Bellion,The Human Condition
16,Layzee Ella,When The Lights Go Off
17,Joeboy,Somewhere Between Beauty & Magic
18,Central Cee,Wild West
19,Burna Boy,Twice As Tall
20,Nasty C,Zulu Man With Some Power
21,Migos,Culture III
22,Maroon 5,JORDI (Deluxe)
23,Young M.A,Off the Yak
24,Lil Durk,The Voice (Deluxe)
25,NF,The Search
26,Post Malone,beerbongs & bentleys
27,Omar Sterling,Same Earth Different Worlds
28,Bella Shmurda,High Tension
29,Wizkid,Superstar
30,Greatman Takit,Energy (Afropop Gospel Vol 1)
31,Juice Wrld,Goodbye & Good Riddance (Anniversary Edition)
32,Ewa,Life Love & Selfworth
33,Sarz,I LOVE GIRLS WITH TROBUL
34,Justin Bieber,Justice (Triple Chucks Deluxe)
35,Justin Bieber,Justice
36,CKay,Boyfriend
37,Basketmouth,Yabasi
38,Tems,For Broken Ears
39,Khalid,Free Spirit
40,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe)
41,Justin Bieber,Freedom.
42,Fireboy Dml,APOLLO
43,Erigga,The Erigma II
44,Kato,Naruto Vibes
45,Healy,Tungsten
46,Vector,The African Mind
47,Migos,Culture III (Deluxe)
48,Fireboy Dml,"Laughter, Tears & Goosebumps"
49,J. Cole,The Off-Season
50,DJ Khaled,KHALED KHALED
51,Ali Gatie,The Idea Of Her
52,Idowest,"Mafia Culture, Vol. 2.0"
53,SAINt JHN,While The World Was Burning
54,The Cavemen.,ROOTS
55,Olamide,Eyan Mayweather
56,Doja Cat,Planet Her
57,H.E.R.,Back of My Mind
58,Various Artists,Fast & Furious 9: The Fast Saga (Original Motion Picture Soundtrack)
59,Tomi Thomas,Hopeless Romantic
60,Olivia Rodrigo,SOUR
61,Laolu Gbenjo,"Spontaneous Praise, Vol. 1"
62,Lil Baby,My Turn (Deluxe)
63,Rod Wave,SoulFly
64,Tim Godfrey,Already Won
65,Don Toliver,Heaven Or Hell
66,Lil Tecca,Virgo World
67,Various Artists,Amapiano Mix
68,Blaqbonez,Bad Boy Blaq Re-Up
69,NSG,Roots
70,Future,Future & Juice WRLD Present... WRLD ON DRUGS
71,Burna Boy,Outside
72,Olamide,Baddest Guy Ever Liveth
73,Olamide,Street OT
74,Barry Jhay,Barry Back
75,Billie Eilish,dont smile at me
76,Jaden,SYRE
77,Falz,27
78,Damian Marley,Distant Relatives
79,Young Thug,Beautiful Thugger Girls
80,Lil Gotit,Superstar Creature
81,Bruno Mars,24K Magic
82,Drake,Views
83,DaVido,Best Of Davido
84,J Hus,Big Conspiracy
85,Kaptain,Kapacity
86,Omah lay,Get Layd
87,Michael Jackson,The Essential Michael Jackson
88,50 Cent,Get Rich Or Die Tryin'
89,Era,Era I 2002
90,Lucy Dacus,Home Video
91,Alpha P,King Of The Wolves
92,YoungBoy Never Broke Again,AI YoungBoy 2
93,Post Malone,Hollywood's Bleeding
94,Kamo Mphela,Nkulunkulu
95,Burna Boy,African Giant
96,Stormzy,Heavy Is The Head
97,Chris Brown,Indigo
98,Skepta,Ignorance is Bliss
99,LSD,"LABRINTH, SIA & DIPLO PRESENT... LSD (feat. Sia, Diplo & Labrinth)"
100,Mannywellz,Mirage
