rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",2,2,1,2,1,1,2,1.571428571
2,Bounce,Ruger,1,1,3,1,2,2,1,1.571428571
3,Rock,Olamide,3,3,2,3,3,3,3,2.857142857
4,Soundgasm,Rema,4,4,4,4,4,4,4,4
5,Outside,Buju,5,5,5,5,5,5,5,5
6,Dimension (feat. Skepta & Rema),"Jae5, Skepta, Rema",6,6,6,8,9,6,7,6.857142857
7,Essence (feat. Tems),"Wizkid, Tems",8,7,8,7,7,7,6,7.142857143
8,Bling (feat. Amaarae & Buju),"Blaqbonez, amaarae, Buju",7,8,7,6,8,9,11,8
9,Coming,"Naira Marley, Busiswa",10,10,9,11,10,8,10,9.714285714
10,Felony,CKay,9,11,11,10,12,11,8,10.28571429
11,Confident,"Savage, Buju",22,9,12,9,6,10,12,11.42857143
12,Forever (Remix),"Gyakie, Omah lay",12,13,13,14,13,12,9,12.28571429
13,PonPon,"Olamide, FAVE",11,12,10,12,11,15,17,12.57142857
14,It Is What It Is,Adekunle Gold,13,14,14,13,15,14,14,13.85714286
15,LV N ATTN (feat. Wizkid),"Lojay, Sarz, Wizkid",14,15,15,15,14,13,13,14.14285714
16,Ke Star (Remix),"Focalistic, DaVido, Virgo Deep",16,16,20,17,16,17,15,16.71428571
17,Kilometre,Burna Boy,19,19,16,16,21,16,18,17.85714286
18,Bounse,Rema,18,17,17,18,23,21,20,19.14285714
19,Somebody Baby,"Peruzzi, DaVido",17,18,31,23,27,24,21,23
20,Show Me,Joeboy,26,23,30,19,18,20,30,23.71428571
21,History,"Cheque, Fireboy Dml",30,28,19,36,17,18,22,24.28571429
22,Oliver Twist,ArrDee,34,27,23,20,19,19,29,24.42857143
23,Pronto,"Ajebo Hustlers, Omah lay",25,26,24,25,25,27,28,25.71428571
24,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",27,24,33,21,22,28,25,25.71428571
25,Hallelu,"Masterkraft, Bella Shmurda, Zlatan",31,29,25,22,26,25,23,25.85714286
26,Infinity,"Olamide, Omah lay",24,33,28,26,31,22,24,26.85714286
27,FOR YOU,"Teni, DaVido",29,25,32,30,24,23,26,27
28,Jailer,"Olamide, Jaywillz",21,21,18,24,29,43,39,27.85714286
29,Naira Marley,Zinoleesky,20,31,21,32,47,29,27,29.57142857
30,Big Thug Boys,AV,43,39,27,37,20,26,16,29.71428571
31,Need For Speed,Olamide,23,20,26,31,30,38,42,30
32,Julie,Olamide,15,22,22,38,34,41,41,30.42857143
33,Loved By You,"Justin Bieber, Burna Boy",33,32,29,27,28,33,31,30.42857143
34,RAPSTAR,POLO G,28,30,35,33,32,34,35,32.42857143
35,KPK (Ko Por Ke),"Rexxie, MohBad",35,36,36,29,33,30,34,33.28571429
36,Kilofeshe,Zinoleesky,32,34,38,35,37,31,32,34.14285714
37,Running (To You),"Chike, Simi",37,37,34,39,35,32,33,35.28571429
38,Peaches,"Justin Bieber, Daniel Caesar, Giveon",36,38,37,41,38,35,38,37.57142857
39,Ginger (feat. Burna Boy),"Wizkid, Burna Boy",41,41,39,34,40,40,37,38.85714286
40,Godly,Omah lay,38,40,44,40,36,37,44,39.85714286
41,Focus,Joeboy,42,35,42,42,39,39,45,40.57142857
42,23,Burna Boy,44,42,46,43,41,36,36,41.14285714
43,KOLO (feat. Oxlade),"Ice Prince, Oxlade",39,52,52,28,42,42,47,43.14285714
44,MONTERO (Call Me By Your Name),Lil Nas X,50,51,41,47,45,45,40,45.57142857
45,The Best (feat. Mayorkun),"DaVido, Mayorkun",47,50,47,46,43,44,46,46.14285714
46,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",48,47,59,44,48,50,49,49.28571429
47,Abu Dhabi,Ruger,57,64,40,50,49,52,48,51.42857143
48,Commitment Issues,Central Cee,51,54,63,54,44,49,52,52.42857143
49,Monalisa,"Lojay, Sarz",59,76,48,45,50,46,43,52.42857143
50,Blessed (feat. Damian Marley),"Wizkid, Damian Marley",52,57,53,57,53,48,58,54
51,Astronaut In The Ocean,Masked Wolf,53,55,54,55,56,64,50,55.28571429
52,Tonongo,"Lojay, Sarz",56,56,60,59,70,47,53,57.28571429
53,Want,"Olamide, FAVE",45,49,62,49,52,77,67,57.28571429
54,Bad Habits,Ed Sheeran,88,46,43,66,68,53,54,59.71428571
55,a m a r i,J. Cole,58,67,56,63,51,67,74,62.28571429
56,Early Momo,"Vector, Good girl LA",64,53,69,76,54,62,62,62.85714286
57,World,"Dangbana Republik, Bella Shmurda",74,61,65,64,66,51,68,64.14285714
58,All,"Rexxie, DaVido",65,74,76,67,67,56,57,66
59,Koleyewon,Naira Marley,71,69,66,65,79,55,65,67.14285714
60,Peaches (Masterkraft Remix),"Justin Bieber, Alpha P, Omah lay",54,48,50,89,80,66,84,67.28571429
61,Celebrate Me,Patoranking,84,78,74,61,46,69,59,67.28571429
62,Ruger,Ruger,76,58,78,62,59,73,70,68
63,PEPE,"L.A.X, DaVido",68,68,70,73,58,61,81,68.42857143
64,Runaway,AURORA,67,63,68,72,74,74,66,69.14285714
65,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",92,75,72,68,60,57,63,69.57142857
66,Damages,Tems,70,71,79,84,76,71,64,73.57142857
67,ROCKSTAR,"DaBaby, Roddy Ricch",82,73,82,71,75,81,60,74.85714286
68,Cash App,"Bella Shmurda, Zlatan, Lincoln",78,62,90,74,91,78,69,77.42857143
69,Rush,"Dangbana Rebublik, Bella Shmurda",60,77,85,87,81,83,73,78
70,Fendi (feat. Joeboy),"Blaqbonez, Joeboy",72,81,84,77,82,70,94,80
71,Money,"Terri, Bella Shmurda, MohBad",69,89,81,80,77,75,91,80.28571429
72,Music Messiah,"DJ Neptune, Wande Coal",73,87,88,86,73,63,95,80.71428571
73,All My Life (feat. Oxlade),"M.I Abaga, Oxlade",77,94,87,81,72,58,96,80.71428571
74,Bad Influence,Omah lay,80,88,83,83,83,80,80,82.42857143
75,Calling My Phone,"Lil Tjay, 6lack",83,85,91,90,78,82,77,83.71428571
76,Cup of Tea,Olamide,40,45,45,48,301,60,61,85.71428571
77,Southy Love,"Peruzzi, Fireboy Dml",86,90,61,97,92,88,87,85.85714286
78,Voice of the Heroes,"Lil Baby, Lil Durk",85,79,86,95,90,87,89,87.28571429
79,Having Our Way,"Migos, Drake",75,70,94,82,100,95,100,88
80,Straightenin,Migos,81,83,77,91,94,99,98,89
81,Rough Up,"Olamide, LaYYdoe",46,43,49,51,301,76,76,91.71428571
82,Somebody,"Olamide, Phyno",49,44,55,52,301,72,71,92
83,Light It Up,"Migos, Pop Smoke",91,80,97,93,96,100,97,93.42857143
84,Late At Night,Roddy Ricch,61,60,73,53,301,59,55,94.57142857
85,La La (feat. Ckay),"DaVido, CKay",55,65,64,56,301,84,56,97.28571429
86,Heartbreak Anniversary,Giveon,66,66,58,58,71,301,75,99.28571429
87,Jack,Nasty C,301,86,67,92,57,96,82,111.5714286
88,Dior,Pop Smoke,79,72,75,94,85,301,92,114
89,Lemonade,"Internet money, Gunna, Don Toliver, NAV",90,82,80,301,87,97,86,117.5714286
90,Kiss Me More (feat. SZA),"Doja Cat, SZA",93,301,92,75,88,91,90,118.5714286
91,Yaba Buluku (Remix),"DJ Tarico, Burna Boy, Preck, Nelson Tivane",301,301,51,70,69,54,51,128.1428571
92,So Much More,Olamide,63,59,71,69,84,301,301,135.4285714
93,Epidemic,POLO G,89,99,57,301,97,98,301,148.8571429
94,Sere (Remix),"Spinall, Fireboy Dml, 6lack",87,97,99,301,86,90,301,151.5714286
95,Frenemies,"Rexxie, Oxlade",301,301,301,60,55,68,72,165.4285714
96,Omo X 100,"Reminisce, Olamide",62,84,301,301,301,94,78,174.4285714
97,Red Light Green Light,DaBaby,301,95,301,79,99,301,99,182.1428571
98,Don Dada,Timaya,94,92,95,301,301,92,301,182.2857143
99,Reckless,Wizkid,96,96,93,96,301,301,301,183.4285714
100,Verified,"Laycon, Mayorkun",301,301,301,301,93,65,79,205.8571429
101,Korope,"Lil Kesh, Naira Marley",301,301,89,301,301,79,88,208.5714286
102,All In,"Nasty C, T.I.",301,91,301,85,301,86,301,209.4285714
103,Away,Ayra Starr,95,100,100,301,301,301,301,214.1428571
104,Cho Cho,"Zlatan, DaVido, Mayorkun",99,98,301,100,301,301,301,214.4285714
105,Anyone,Justin Bieber,301,301,301,301,95,85,301,240.7142857
106,Ginger Me,Rema,98,301,301,88,301,301,301,241.5714286
107,Blinding Lights,The Weeknd,97,301,301,301,301,93,301,242.1428571
108,Party Next Door,"Dangbana Republik, Bella Shmurda",301,301,301,301,301,301,19,260.7142857
109,Survive,"Jaido P, Olamide",301,301,301,78,301,301,301,269.1428571
110,m y . l i f e,"J. Cole, 21 Savage, Morray",301,301,301,301,301,301,83,269.8571429
111,HUSTLE,Teni,301,301,301,301,301,301,85,270.1428571
112,p r i d e . i s . t h e . d e v i l,"J. Cole, Lil Baby",301,301,301,301,301,89,301,270.7142857
113,Arcade,Duncan Laurence,301,301,301,301,89,301,301,270.7142857
114,Way Too Big,Burna Boy,301,301,301,301,301,301,93,271.2857143
115,GANG GANG,"POLO G, Lil Wayne",301,93,301,301,301,301,301,271.2857143
116,Woman,Doja Cat,301,301,96,301,301,301,301,271.7142857
117,Have Fun,Bad Boy Timz,301,301,301,301,98,301,301,272
118,Champion,"Fireboy Dml, D Smoke",301,301,98,301,301,301,301,272
119,Ball If I Want To,DaBaby,301,301,301,98,301,301,301,272
120,Bow,Ruger,301,301,301,99,301,301,301,272.1428571
121,Flex,Kizz Daniel,100,301,301,301,301,301,301,272.2857143
