rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",1,1,1,1,1,1,1,1
2,Bounce,Ruger,2,2,2,3,2,2,3,2.285714286
3,Rock,Olamide,3,3,3,2,3,3,2,2.714285714
4,Bling (feat. Amaarae & Buju),"Blaqbonez, amaarae, Buju",4,4,5,5,4,5,5,4.571428571
5,Outside,Buju,5,5,4,4,6,4,11,5.571428571
6,Dimension (feat. Skepta & Rema),"Jae5, Skepta, Rema",7,7,7,6,5,7,4,6.142857143
7,Coming,"Naira Marley, Busiswa",6,6,6,7,7,8,7,6.714285714
8,Felony,CKay,9,9,8,8,8,6,6,7.714285714
9,Forever (Remix),"Gyakie, Omah lay",8,8,12,11,11,11,8,9.857142857
10,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",10,10,9,9,9,9,15,10.14285714
11,Essence (feat. Tems),"Wizkid, Tems",11,11,11,10,10,10,10,10.42857143
12,Ke Star (Remix),"Focalistic, DaVido, Virgo Deep",12,12,13,13,12,13,13,12.57142857
13,Bounse,Rema,13,13,15,12,13,12,12,12.85714286
14,Kilometre,Burna Boy,14,14,14,16,14,16,19,15.28571429
15,Pronto,"Ajebo Hustlers, Omah lay",15,15,17,17,16,14,20,16.28571429
16,It Is What It Is,Adekunle Gold,22,22,10,15,15,20,18,17.42857143
17,History,"Cheque, Fireboy Dml",16,16,16,18,17,17,25,17.85714286
18,Somebody Baby,"Peruzzi, DaVido",17,17,19,14,19,21,22,18.42857143
19,Hallelu,"Masterkraft, Bella Shmurda, Zlatan",19,19,20,20,22,18,24,20.28571429
20,Loved By You,"Justin Bieber, Burna Boy",20,20,18,19,21,19,27,20.57142857
21,FOR YOU,"Teni, DaVido",21,21,21,21,18,22,21,20.71428571
22,Running (To You),"Chike, Simi",18,18,22,26,20,31,29,23.42857143
23,Show Me,Joeboy,23,23,24,29,27,15,28,24.14285714
24,Peaches,"Justin Bieber, Daniel Caesar, Giveon",24,24,26,23,24,23,32,25.14285714
25,Infinity,"Olamide, Omah lay",26,26,25,25,23,29,26,25.71428571
26,a m a r i,J. Cole,28,28,23,24,25,24,36,26.85714286
27,Focus,Joeboy,25,25,28,28,29,25,30,27.14285714
28,Kilofeshe,Zinoleesky,29,29,29,27,28,27,31,28.57142857
29,MONTERO (Call Me By Your Name),Lil Nas X,31,31,27,22,31,28,35,29.28571429
30,KPK (Ko Por Ke),"Rexxie, MohBad",27,27,31,31,32,30,33,30.14285714
31,LET IT GO (feat. Justin Bieber & 21 Savage),"DJ Khaled, 21 Savage, Justin Bieber",35,35,30,33,30,26,49,34
32,KOLO (feat. Oxlade),"Ice Prince, Oxlade",34,34,35,30,33,38,34,34
33,Runaway,AURORA,30,30,32,32,37,44,48,36.14285714
34,Godly,Omah lay,32,32,41,34,41,34,41,36.42857143
35,Commitment Issues,Central Cee,37,37,45,35,26,39,46,37.85714286
36,The Best (feat. Mayorkun),"DaVido, Mayorkun",36,36,39,37,43,40,43,39.14285714
37,RAPSTAR,POLO G,47,47,38,38,35,37,37,39.85714286
