rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
75,Early Momo,"Vector, Good girl LA",85,84,59,86,77,73,301,109.2857143
76,More Time,Pop Smoke,50,54,76,91,94,100,301,109.4285714
77,Motley Crew,Post Malone,58,79,80,79,85,86,301,109.7142857
78,Runaway,AURORA,84,82,87,69,76,77,301,110.8571429
79,Stay,"The Kid Laroi, Justin Bieber",41,40,44,51,23,301,301,114.4285714
80,Damages,Tems,86,90,97,72,80,76,301,114.5714286
81,Bad Habits,Ed Sheeran,83,76,92,82,87,90,301,115.8571429
82,Jailer,"Olamide, Jaywillz",94,93,88,89,78,83,301,118
83,Southy Love,"Peruzzi, Fireboy Dml",100,95,90,78,86,78,301,118.2857143
84,Dior,Pop Smoke,98,94,89,83,84,91,301,120
85,Lemonade,"Internet money, Gunna, Don Toliver, NAV",99,89,100,85,88,88,301,121.4285714
86,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",96,98,94,95,90,82,301,122.2857143
87,Manslaughter,"Pop Smoke, Rick Ross, The-Dream",57,58,65,84,92,301,301,136.8571429
88,Ruger,Ruger,301,86,86,74,83,84,301,145
89,Astronaut In The Ocean,Masked Wolf,92,96,301,76,93,93,301,150.2857143
90,Good News,Pop Smoke,53,61,81,98,301,301,301,170.8571429
91,a m a r i,J. Cole,301,301,91,87,69,65,301,173.5714286
92,Demeanor,"Pop Smoke, Dua Lipa",69,73,77,301,301,94,301,173.7142857
93,Calling My Phone,"Lil Tjay, 6lack",301,88,301,93,75,95,301,179.1428571
94,Korope,"Lil Kesh, Naira Marley",301,301,99,94,95,89,301,182.8571429
95,Real Shiii,Graimmy Thesoh,301,23,60,301,301,29,301,188
96,Brush Em,"Pop Smoke, Rah Swish",59,72,95,301,301,301,301,204.2857143
97,Mr. Jones,"Pop Smoke, Future",87,97,57,301,301,301,301,206.4285714
98,Top Shotta,"Pop Smoke, The Neptunes, Pusha T, Travi, Beam",78,70,96,301,301,301,301,206.8571429
99,Genius,"Pop Smoke, Lil Tjay, Swae Lee",75,91,93,301,301,301,301,209
100,PEPE,"L.A.X, DaVido",95,301,84,90,301,301,301,210.4285714
101,Champion,"Dangbana Republik, Bella Shmurda",97,301,85,301,301,97,301,211.8571429
102,Reckless,Wizkid,301,301,301,92,100,92,301,212.5714286
103,Peaches (Masterkraft Remix),"Justin Bieber, Alpha P, Omah lay",301,301,98,97,301,99,301,214
104,Red Light Green Light,DaBaby,301,301,301,96,73,301,301,239.1428571
105,30,"Pop Smoke, Bizzy Banks",91,92,301,301,301,301,301,241.1428571
106,Beat The Speaker,Pop Smoke,90,100,301,301,301,301,301,242.1428571
107,What's Crackin,"Pop Smoke, Takeoff",93,99,301,301,301,301,301,242.4285714
108,Julie,Olamide,301,301,301,100,96,301,301,243
109,Away,Ayra Starr,301,301,301,99,99,301,301,243.2857143
110,Peru,Fireboy Dml,301,301,301,301,301,4,301,258.5714286
111,INDUSTRY BABY,Lil Nas X,301,301,301,301,301,301,15,260.1428571
112,Law Of Attraction,Dave,301,301,301,301,301,301,16,260.2857143
113,In The Fire,Dave,301,301,301,301,301,301,18,260.5714286
114,Monalisa,Lojay,301,301,301,301,301,301,19,260.7142857
115,Both Sides Of A Smile,Dave,301,301,301,301,301,301,21,261
116,Essence (feat. Tems),Wizkid,301,301,301,301,301,301,22,261.1428571
117,Confident,Savage,301,301,301,301,301,301,23,261.2857143
118,Three Rivers,Dave,301,301,301,301,301,301,24,261.4285714
119,Twenty To One,Dave,301,301,301,301,301,301,25,261.5714286
120,Dimension (feat. Skepta & Rema),Jae5,301,301,301,301,301,301,27,261.8571429
121,Bling (feat. Amaarae & Buju),Blaqbonez,301,301,301,301,301,301,28,262
122,Party Next Door,Dangbana Republik,301,301,301,301,301,301,29,262.1428571
123,Yaba Buluku (Remix),DJ Tárico,301,301,301,301,301,301,30,262.2857143
124,Coming,Naira Marley,301,301,301,301,301,301,31,262.4285714
125,Heart Attack,Dave,301,301,301,301,301,301,32,262.5714286
126,Forever (Remix),Gyakie,301,301,301,301,301,301,34,262.8571429
127,STAY,"The Kid Laroi, Justin Bieber",301,301,301,301,301,36,301,263.1428571
128,Pronto,Ajebo Hustlers,301,301,301,301,301,301,36,263.1428571
129,LV N ATTN (feat. Wizkid),Lojay,301,301,301,301,301,301,37,263.2857143
130,STAY,The Kid Laroi,301,301,301,301,301,301,38,263.4285714
131,Ke Star (Remix),Focalistic,301,301,301,301,301,301,39,263.5714286
132,Far Away,Dangbana Republik,301,301,301,301,301,301,40,263.7142857
133,Body,Dan Tizzy,301,301,301,73,301,301,301,268.4285714
134,Jack,Nasty C,301,301,301,301,301,87,301,270.4285714
135,Coupe,Pop Smoke,88,301,301,301,301,301,301,270.5714286
136,At My Worst (feat. Kehlani),"Pink Sweat$, Kehlani",301,301,301,301,89,301,301,270.7142857
137,Kiss Me More (feat. SZA),"Doja Cat, SZA",301,301,301,301,91,301,301,271
138,Oh No,Alpha P,301,301,301,301,301,96,301,271.7142857
139,Ginger Me,Rema,301,301,301,301,97,301,301,271.8571429
140,Straightenin,Migos,301,301,301,301,301,98,301,272
141,Way Too Big,Burna Boy,301,301,301,301,98,301,301,272
