rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",1,1,1,1,1,1,1,1
2,Rock,Olamide,2,2,2,2,2,2,2,2
3,Bounse,Rema,3,3,3,3,3,3,3,3
4,Bling (feat. Amaarae & Buju),"Blaqbonez, Buju",6,5,5,5,5,4,4,4.857142857
5,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",5,6,6,6,6,5,6,5.714285714
6,Dimension (feat. Skepta & Rema),JAE5,7,7,7,7,7,6,7,6.857142857
7,Coming,Naira Marley,8,8,8,8,8,7,8,7.857142857
8,Kilometre,Burna Boy,9,9,9,9,9,8,9,8.857142857
9,Show Me,Joeboy,10,10,10,10,10,9,10,9.857142857
10,Essence (feat. Tems),WizKid,11,11,11,11,11,10,11,10.85714286
11,Forever (Remix),Gyakie,14,14,14,13,13,12,12,13.14285714
12,Pronto,Ajebo Hustlers,15,13,13,14,14,13,13,13.57142857
13,Felony,CKay,17,15,15,15,15,14,14,15
14,Ke Star,Remix - Focalistic,19,17,16,16,16,15,15,16.28571429
15,Focus,Joeboy,18,18,17,17,17,17,17,17.28571429
16,Somebody Baby,DaVido,20,19,18,18,18,18,18,18.42857143
17,It Is What It Is,Adekunle Gold,22,22,20,19,19,16,16,19.14285714
18,m y . l i f e (with 21 Savage & Morray),J. Cole,13,16,19,21,21,23,25,19.71428571
19,La La (feat. Ckay),DaVido,23,21,21,20,20,19,19,20.42857143
20,Ginger (feat. Burna Boy),WizKid,25,23,23,22,22,20,20,22.14285714
21,a m a r i,J. Cole,16,20,22,24,24,24,27,22.42857143
22,Southy Love,Peruzzi,24,24,24,25,25,21,21,23.42857143
23,Loved By You (feat. Burna Boy),Justin Bieber,27,26,25,23,23,22,22,24
24,Running (To You),chike,28,27,27,27,27,25,23,26.28571429
25,World,Dangbana Republik,29,28,28,26,26,26,24,26.71428571
26,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,21,25,26,29,29,30,31,27.28571429
27,KOLO (feat. Oxlade),Ice Prince,31,29,29,28,28,27,26,28.28571429
28,Blessed (feat. Damian Marley),WizKid,30,31,32,31,31,28,29,30.28571429
29,Early Momo,Vector,33,32,30,30,30,29,30,30.57142857
30,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,32,33,31,32,32,31,32,31.85714286
31,9 5 . s o u t h,J. Cole,26,30,33,33,33,36,46,33.85714286
32,Rush,Dangbana Republik,35,35,34,34,34,35,36,34.71428571
33,The Best (feat. Mayorkun),DaVido,37,36,36,35,35,32,33,34.85714286
34,FOR YOU,Teni,34,34,35,37,37,34,35,35.14285714
35,23,Burna Boy,40,38,37,36,36,33,34,36.28571429
36,High Way,DJ Kaywise,41,37,38,40,40,40,37,39
37,Commitment Issues,Central Cee,39,39,39,39,39,37,41,39
38,INJURE ME,Teni,45,43,40,38,38,38,38,40
39,Hallelu,Masterkraft,44,42,42,41,41,41,43,42
40,Godly,Omah Lay,46,40,43,43,43,39,40,42
41,Kilofeshe,Zinoleesky,43,41,41,44,44,45,45,43.28571429
42,Too Correct,Crayon,50,47,44,42,42,43,42,44.28571429
43,KPK (Ko Por Ke),Rexxie,47,44,45,46,46,44,39,44.42857143
44,Okwaraji,Blaqbonez,52,49,46,45,45,42,44,46.14285714
45,Outside,Buju,4,4,4,4,4,301,5,46.57142857
46,Fendi (feat. Joeboy),Blaqbonez,51,48,47,49,49,48,52,49.14285714
47,a p p l y i n g . p r e s s u r e,J. Cole,36,46,48,50,50,54,60,49.14285714
48,Way Too Big,Burna Boy,54,52,51,48,48,47,48,49.71428571
49,Abu Dhabi,Ruger,60,55,50,47,47,46,47,50.28571429
50,Seeing Green (with Drake & Lil Wayne),Nicki Minaj,38,45,49,57,57,58,63,52.42857143
51,Jowo,DaVido,56,53,53,52,52,51,50,52.42857143
52,Bank On It,Burna Boy,58,57,56,51,51,49,49,53
53,History,Cheque,12,12,12,12,12,11,301,53.14285714
54,Cash App,Bella Shmurda,55,51,54,54,54,52,53,53.28571429
55,Reckless,WizKid,57,56,58,53,53,50,51,54
56,l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole,42,50,52,56,56,63,70,55.57142857
57,Runaway,AURORA,61,61,57,55,55,55,56,57.14285714
58,i n t e r l u d e,J. Cole,48,54,55,59,59,66,72,59
59,Infinity (feat. Omah Lay),Olamide,62,60,60,61,61,56,55,59.28571429
60,Door,Joeboy,66,63,65,58,58,53,54,59.57142857
61,Leave The Door Open,Bruno Mars,63,64,61,62,62,57,59,61.14285714
62,Real Life (feat. Stormzy),Burna Boy,68,66,66,60,60,59,58,62.42857143
63,Verified,LAYCON,59,59,64,68,68,62,64,63.42857143
64,Heartbreak Anniversary,Giveon,67,67,63,65,65,61,57,63.57142857
65,1 0 0 . m i l (with Bas),J. Cole,49,58,59,63,63,70,83,63.57142857
66,No Stress,WizKid,69,65,67,64,64,64,61,64.85714286
67,Longtime (feat. Skepta),WizKid,70,68,68,66,66,67,68,67.57142857
68,p u n c h i n . t h e . c l o c k,J. Cole,53,62,62,70,70,79,91,69.57142857
69,Ruger,Ruger,84,71,70,67,67,68,66,70.42857143
70,Sweet One,WizKid,82,78,71,69,69,65,65,71.28571429
