rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
78,Longtime (feat. Skepta),Wizkid,93,89,83,70,64,65,301,109.2857143
79,Make It Out,"Lil Baby, Lil Durk",70,68,70,82,86,95,301,110.2857143
80,Okay,"Lil Baby, Lil Durk",62,63,72,88,93,100,301,111.2857143
81,p r i d e . i s . t h e . d e v i l,"J. Cole, Lil Baby",83,84,81,78,77,75,301,111.2857143
82,Real Life (feat. Stormzy),Burna Boy,88,87,86,83,67,68,301,111.4285714
83,Bruised Up,"Lil Baby, Lil Durk",72,69,73,89,92,98,301,113.4285714
84,HEARTBREAK ANNIVERSARY,GIVON,90,83,84,86,74,76,301,113.4285714
85,Okwaraji,Blaqbonez,84,90,87,85,80,70,301,113.8571429
86,Mighty Wine,Wizkid,98,96,92,81,72,73,301,116.1428571
87,True Love (feat. Tay Iwar & Projexx),Wizkid,100,97,91,80,73,72,301,116.2857143
88,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",87,88,89,87,84,80,301,116.5714286
89,Away,Ayra Starr,95,94,93,90,88,86,301,121
90,Fendi (feat. Joeboy),Blaqbonez,89,93,90,91,94,92,301,121.4285714
91,Holy Ground (feat. Nicki Minaj),Davido,94,99,99,93,90,83,301,122.7142857
92,Ruger,Ruger,96,98,97,96,91,91,301,124.2857143
93,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky,85,95,98,98,96,99,301,124.5714286
94,KPK (Ko Por Ke),"Rexxie, MohBad",58,59,58,53,301,52,301,126
95,Please,"Lil Baby, Lil Durk",68,73,78,92,97,301,301,144.2857143
96,Lying,"Lil Baby, Lil Durk",65,70,85,97,100,301,301,145.5714286
97,If You Want To,"Lil Baby, Lil Durk",81,81,95,99,301,301,301,179.8571429
98,Calling My Phone,"Lil Tjay, 6LACK",301,301,100,94,89,90,301,182.2857143
99,That's Facts,"Lil Baby, Lil Durk",76,78,94,301,301,301,301,207.4285714
100,Piece of Me (feat. Ella Mai),Wizkid,301,301,301,95,87,81,301,209.5714286
101,Ordinary People,Tems,99,82,96,301,301,301,301,211.5714286
102,Onyeka (Baby),Burna Boy,301,301,301,100,95,89,301,212.5714286
103,Avalanche,Migos,301,301,301,301,301,79,9,227.5714286
104,Kpk (Ko Por Ke),"Rexxie, MohBad",301,301,301,301,51,301,88,234.8571429
105,Bad Influence,Omah Lay,301,301,301,301,98,93,301,242.2857143
106,Mood Swings (feat. Lil Tjay),Pop Smoke,301,301,301,301,99,97,301,243
107,Soundgasm,Rema,301,301,301,301,301,301,2,258.2857143
108,Having Our Way (feat. Drake),Migos,301,301,301,301,301,301,8,259.1428571
109,Straightenin,Migos,301,301,301,301,301,301,19,260.7142857
110,Malibu (feat. Polo G),Migos,301,301,301,301,301,301,21,261
111,Type Shit,"Migos, Cardi B",301,301,301,301,301,301,22,261.1428571
112,Antisocial (feat. Juice WRLD),Migos,301,301,301,301,301,301,29,262.1428571
113,Picasso,"Migos, Future",301,301,301,301,301,301,31,262.4285714
114,Painting Pictures,Polo G,301,301,301,301,301,301,32,262.5714286
115,Modern Day,Migos,301,301,301,301,301,301,33,262.7142857
116,Epidemic,Polo G,301,301,301,301,301,301,36,263.1428571
117,For the Love of New York,"Polo G, Nicki Minaj",301,301,301,301,301,301,37,263.2857143
118,Peaches (feat. Daniel Caesar & GIVON),Justin Bieber,301,301,301,301,38,301,301,263.4285714
119,Birthday,Migos,301,301,301,301,301,301,39,263.5714286
120,No Return (feat. The Kid LAROI & Lil Durk),Polo G,301,301,301,301,301,301,40,263.7142857
121,Light It Up,"Migos, Pop Smoke",301,301,301,301,301,301,42,264
122,Vaccine,Migos,301,301,301,301,301,301,43,264.1428571
123,GANG GANG,"Polo G, Lil Wayne",301,301,301,301,301,301,46,264.5714286
124,What You See,"Migos, Justin Bieber",301,301,301,301,301,301,49,265
125,Fame & Riches (feat. Roddy Ricch),Polo G,301,301,301,301,301,301,52,265.4285714
126,Toxic,Polo G,301,301,301,301,301,301,54,265.7142857
127,Black Hearted,Polo G,301,301,301,301,301,301,55,265.8571429
128,Clueless (feat. Pop Smoke & Fivio Foreign),Polo G,301,301,301,301,301,301,56,266
129,Roadrunner,Migos,301,301,301,301,301,301,57,266.1428571
130,Jane,Migos,301,301,301,301,301,301,58,266.2857143
131,Heart of a Giant (feat. Rod Wave),Polo G,301,301,301,301,301,301,67,267.5714286
132,Boom,Polo G,301,301,301,301,301,301,69,267.8571429
133,Bank On It,Burna Boy,301,301,301,301,301,301,70,268
134,Why Not,Migos,301,301,301,301,301,301,71,268.1428571
135,Broken Guitars (feat. Scorey),Polo G,301,301,301,301,301,301,73,268.4285714
136,Party Lyfe (feat. DaBaby),Polo G,301,301,301,301,301,301,74,268.5714286
137,Losses (feat. Young Thug),Polo G,301,301,301,301,301,301,76,268.8571429
138,Mahomes,Migos,301,301,301,301,301,301,78,269.1428571
139,Need It (feat. YoungBoy Never Broke Again),Migos,301,301,301,301,301,301,83,269.8571429
140,So Real,Polo G,301,301,301,301,301,301,89,270.7142857
141,PEPE,"L.A.X, Davido",301,301,301,301,301,301,91,271
142,Handle My Business,Migos,301,301,301,301,301,301,92,271.1428571
143,Go Part 1 (feat. G Herbo),Polo G,301,301,301,301,301,301,94,271.4285714
144,GNF (OKOKOK),Polo G,301,301,301,301,301,301,95,271.5714286
145,Verified (feat. Mayorkun),Laycon,97,301,301,301,301,301,301,271.8571429
146,Time For Me,Migos,301,301,301,301,301,301,98,272
147,Omemma,Judikay,301,100,301,301,301,301,301,272.2857143
