rank,song,artist,R1,R2,R3,R4,R5,R6,R7,RT
1,Feeling,"LADIPOE, Buju",1,1,1,1,1,1,1,1
2,Rock,Olamide,2,2,2,2,2,2,2,2
3,Bounce,Ruger,3,3,3,3,3,3,3,3
4,Outside,Buju,4,4,4,4,4,4,5,4.142857143
5,Bling (feat. Amaarae & Buju),Blaqbonez,5,5,5,5,5,5,6,5.142857143
6,Dimension (feat. Skepta & Rema),JAE5,6,6,6,6,6,6,7,6.142857143
7,Coming,"Naira Marley, Busiswa",7,7,7,7,7,7,9,7.285714286
8,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",9,9,9,8,8,8,13,9.142857143
9,Essence (feat. Tems),Wizkid,10,10,10,10,9,9,10,9.714285714
10,Kilometre,Burna Boy,8,8,8,11,11,11,12,9.857142857
11,Show Me,Joeboy,11,11,11,9,10,10,14,10.85714286
12,Forever (Remix),"Gyakie, Omah Lay",12,12,12,12,12,12,15,12.42857143
13,Pronto,"Ajebo Hustlers, Omah Lay",13,13,13,15,15,15,18,14.57142857
14,It Is What It Is,Adekunle Gold,15,14,14,14,14,14,17,14.57142857
15,History,"Cheque, Fireboy DML",17,16,16,13,13,13,16,14.85714286
16,Felony,CKay,14,15,15,16,16,16,21,16.14285714
17,Ke Star (feat. Virgo Deep) [Remix],"Focalistic, Davido",16,17,17,17,17,17,20,17.28571429
18,Focus,Joeboy,19,18,18,18,20,19,24,19.42857143
19,Somebody Baby,"Davido, Peruzzi",18,19,19,19,18,20,23,19.42857143
20,Ginger (feat. Burna Boy),Wizkid,22,21,21,21,21,21,28,22.14285714
21,Southy Love (feat. Fireboy DML),Peruzzi,21,22,22,24,24,23,31,23.85714286
22,Money,"Terri, Bella Shmurda, MohBad",20,20,20,23,23,24,43,24.71428571
23,Loved By You (feat. Burna Boy),Justin Bieber,24,26,26,22,22,22,32,24.85714286
24,Bounse,Rema,23,25,25,27,25,26,33,26.28571429
25,KOLO (feat. Oxlade),Ice Prince,26,27,27,25,27,27,37,28
26,Running (To You),"Chike, Simi",25,28,28,26,26,28,38,28.42857143
27,Early Momo (feat. GoodGirl LA),Vector,28,31,31,28,28,25,36,29.57142857
28,World,"Dangbana Republik, Bella Shmurda",27,29,29,29,29,30,42,30.71428571
29,"Blessed (feat. Damian ""Jr. Gong"" Marley)",Wizkid,29,30,30,30,30,29,41,31.28571429
30,Peaches (feat. Daniel Caesar & GIV\xc4\x92ON),Justin Bieber,30,32,32,31,32,33,49,34.14285714
31,The Best (feat. Mayorkun),Davido,32,33,33,36,35,37,50,36.57142857
32,Rush,"Dangbana Republik, Bella Shmurda",34,35,35,33,34,35,52,36.85714286
33,FOR YOU (feat. Davido),Teni,31,34,34,37,36,38,51,37.28571429
34,23,Burna Boy,37,37,37,35,33,34,48,37.28571429
35,a m a r i,J. Cole,33,36,36,34,37,39,67,40.28571429
36,Music Messiah,"DJ Neptune, Wande Coal",42,43,43,39,38,36,53,42
37,Godly,Omah Lay,39,40,40,40,41,44,54,42.57142857
38,Hallelu (feat. Bella Shmurda & Zlatan),Masterkraft,41,41,41,41,39,42,58,43.28571429
39,m y . l i f e,"J. Cole, 21 Savage, Morray",36,38,38,38,40,43,74,43.85714286
40,High Way,"DJ Kaywise, Phyno",35,39,39,45,45,48,62,44.71428571
41,INJURE ME,Teni,40,42,42,46,47,46,61,46.28571429
42,Abu Dhabi,Ruger,50,50,50,42,42,40,59,47.57142857
43,Too Correct,"Crayon, Rema",44,45,45,43,46,45,66,47.71428571
44,KPK (Ko Por Ke),"Rexxie, MohBad",38,44,44,49,49,51,63,48.28571429
45,Ayewada,Barry Jhay,54,49,49,44,43,41,72,50.28571429
46,Kilofeshe,Zinoleesky,43,46,46,51,51,53,64,50.57142857
47,Commitment Issues,Central Cee,46,47,47,48,48,47,71,50.57142857
48,p r i d e . i s . t h e . d e v i l,"J. Cole, Lil Baby",45,48,48,47,44,49,80,51.57142857
49,Jowo,Davido,47,52,52,52,50,52,69,53.42857143
50,Way Too Big,Burna Boy,49,53,53,54,52,50,75,55.14285714
51,Okwaraji,Blaqbonez,48,51,51,53,54,57,83,56.71428571
52,Reckless,Wizkid,56,54,54,55,53,54,76,57.42857143
53,Bank on It,Burna Boy,55,59,59,56,55,56,79,59.85714286
54,Door,"Joeboy, Kwesi Arthur",52,57,57,59,56,58,81,60
55,Cash App,"Bella Shmurda, Zlatan, Lincoln",51,58,58,58,58,59,82,60.57142857
56,La La (feat. CKay),Davido,301,24,24,20,19,18,22,61.14285714
57,Infinity (feat. Omah Lay),Olamide,59,62,62,62,57,55,78,62.14285714
58,Fendi (feat. Joeboy),Blaqbonez,53,55,55,63,61,65,89,63
59,HEARTBREAK ANNIVERSARY,GIV\xc4\x92ON,61,61,61,61,59,64,88,65
60,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",62,66,66,64,63,62,86,67
61,No Stress,Wizkid,66,63,63,67,65,63,87,67.71428571
62,Sweet One,Wizkid,71,68,68,71,62,60,85,69.28571429
63,Verified (feat. Mayorkun),Laycon,60,56,56,69,76,78,100,70.71428571
64,Real Life (feat. Stormzy),Burna Boy,65,71,71,65,66,68,93,71.28571429
65,Kilofese (feat. Mayorkun & Busiswa) [Remix],Zinoleesky,57,65,65,70,75,79,91,71.71428571
